Time,StepCount,V_wind,psi_wind_deg,ramp_duration,psi,u,v,tau_wind_surge,tau_wind_sway,tau_wind_yaw,enable_ramp
488,488,4.000000,40.000000,50.000000,0.229303,0.331031,-0.809327,566.142998,-8248.830945,-1024553.788219,1
489,489,4.000000,40.000000,50.000000,0.229129,0.330323,-0.811133,566.390981,-8239.737790,-1023618.657218,1
490,490,4.000000,40.000000,50.000000,0.228950,0.329635,-0.812918,566.637774,-8230.682396,-1022687.118588,1
491,491,4.000000,40.000000,50.000000,0.228768,0.328966,-0.814683,566.883030,-8221.666368,-1021759.272794,1
492,492,4.000000,40.000000,50.000000,0.228581,0.328316,-0.816429,567.126414,-8212.691346,-1020835.227765,1
493,493,4.000000,40.000000,50.000000,0.228391,0.327685,-0.818154,567.367607,-8203.759002,-1019915.098084,1
494,494,4.000000,40.000000,50.000000,0.228198,0.327073,-0.819860,567.606302,-8194.871023,-1018999.004163,1
495,495,4.000000,40.000000,50.000000,0.228002,0.326480,-0.821547,567.842209,-8186.029107,-1018087.071423,1
496,496,4.000000,40.000000,50.000000,0.227804,0.325904,-0.823214,568.075057,-8177.234952,-1017179.429469,1
497,497,4.000000,40.000000,50.000000,0.227604,0.325347,-0.824863,568.304588,-8168.490248,-1016276.211277,1
498,498,4.000000,40.000000,50.000000,0.227402,0.324807,-0.826492,568.530565,-8159.796671,-1015377.552395,1
499,499,4.000000,40.000000,50.000000,0.227198,0.324285,-0.828103,568.752769,-8151.155872,-1014483.590149,1
500,500,4.000000,40.000000,50.000000,0.226994,0.323779,-0.829696,568.970997,-8142.569470,-1013594.462887,1
501,501,4.000000,40.000000,50.000000,0.226789,0.323290,-0.831271,569.185066,-8134.039049,-1012710.309231,1
502,502,4.000000,40.000000,50.000000,0.226583,0.322817,-0.832828,569.394812,-8125.566150,-1011831.267366,1
503,503,4.000000,40.000000,50.000000,0.226377,0.322359,-0.834367,569.600088,-8117.152261,-1010957.474354,1
504,504,4.000000,40.000000,50.000000,0.226172,0.321917,-0.835889,569.800766,-8108.798819,-1010089.065488,1
505,505,4.000000,40.000000,50.000000,0.225967,0.321489,-0.837394,569.996736,-8100.507199,-1009226.173675,1
506,506,4.000000,40.000000,50.000000,0.225762,0.321076,-0.838883,570.187905,-8092.278716,-1008368.928857,1
507,507,4.000000,40.000000,50.000000,0.225559,0.320676,-0.840355,570.374198,-8084.114613,-1007517.457479,1
508,508,4.000000,40.000000,50.000000,0.225357,0.320290,-0.841810,570.555555,-8076.016066,-1006671.881987,1
509,509,4.000000,40.000000,50.000000,0.225156,0.319916,-0.843249,570.731935,-8067.984175,-1005832.320371,1
510,510,4.000000,40.000000,50.000000,0.224957,0.319555,-0.844673,570.903311,-8060.019964,-1004998.885756,1
511,511,4.000000,40.000000,50.000000,0.224759,0.319206,-0.846081,571.069671,-8052.124381,-1004171.686028,1
512,512,4.000000,40.000000,50.000000,0.224564,0.318868,-0.847474,571.231016,-8044.298292,-1003350.823504,1
513,513,4.000000,40.000000,50.000000,0.224371,0.318541,-0.848852,571.387365,-8036.542486,-1002536.394646,1
514,514,4.000000,40.000000,50.000000,0.224179,0.318224,-0.850214,571.538744,-8028.857669,-1001728.489815,1
515,515,4.000000,40.000000,50.000000,0.223991,0.317917,-0.851562,571.685197,-8021.244464,-1000927.193066,1
516,516,4.000000,40.000000,50.000000,0.223805,0.317620,-0.852896,571.826775,-8013.703417,-1000132.581986,1
517,517,4.000000,40.000000,50.000000,0.223621,0.317332,-0.854216,571.963543,-8006.234991,-999344.727564,1
518,518,4.000000,40.000000,50.000000,0.223440,0.317053,-0.855521,572.095574,-7998.839569,-998563.694106,1
519,519,4.000000,40.000000,50.000000,0.223262,0.316781,-0.856813,572.222949,-7991.517457,-997789.539177,1
520,520,4.000000,40.000000,50.000000,0.223087,0.316518,-0.858091,572.345762,-7984.268884,-997022.313590,1
521,521,4.000000,40.000000,50.000000,0.222914,0.316262,-0.859356,572.464109,-7977.094002,-996262.061413,1
522,522,4.000000,40.000000,50.000000,0.222745,0.316013,-0.860607,572.578097,-7969.992893,-995508.820016,1
523,523,4.000000,40.000000,50.000000,0.222578,0.315770,-0.861846,572.687838,-7962.965564,-994762.620146,1
524,524,4.000000,40.000000,50.000000,0.222415,0.315534,-0.863071,572.793448,-7956.011956,-994023.486022,1
525,525,4.000000,40.000000,50.000000,0.222254,0.315304,-0.864284,572.895049,-7949.131944,-993291.435468,1
526,526,4.000000,40.000000,50.000000,0.222096,0.315079,-0.865485,572.992767,-7942.325339,-992566.480049,1
527,527,4.000000,40.000000,50.000000,0.221942,0.314860,-0.866673,573.086732,-7935.591892,-991848.625250,1
528,528,4.000000,40.000000,50.000000,0.221790,0.314646,-0.867848,573.177075,-7928.931296,-991137.870656,1
529,529,4.000000,40.000000,50.000000,0.221641,0.314437,-0.869012,573.263929,-7922.343192,-990434.210155,1
530,530,4.000000,40.000000,50.000000,0.221495,0.314232,-0.870164,573.347431,-7915.827166,-989737.632160,1
531,531,4.000000,40.000000,50.000000,0.221352,0.314031,-0.871304,573.427716,-7909.382759,-989048.119835,1
532,532,4.000000,40.000000,50.000000,0.221212,0.313834,-0.872432,573.504921,-7903.009468,-988365.651338,1
533,533,4.000000,40.000000,50.000000,0.221074,0.313641,-0.873548,573.579183,-7896.706745,-987690.200071,1
534,534,4.000000,40.000000,50.000000,0.220939,0.313452,-0.874653,573.650636,-7890.474008,-987021.734937,1
535,535,4.000000,40.000000,50.000000,0.220806,0.313266,-0.875747,573.719416,-7884.310638,-986360.220602,1
536,536,4.000000,40.000000,50.000000,0.220677,0.313083,-0.876830,573.785656,-7878.215984,-985705.617759,1
537,537,4.000000,40.000000,50.000000,0.220549,0.312903,-0.877901,573.849487,-7872.189367,-985057.883402,1
538,538,4.000000,40.000000,50.000000,0.220424,0.312726,-0.878961,573.911038,-7866.230084,-984416.971092,1
539,539,4.000000,40.000000,50.000000,0.220301,0.312552,-0.880011,573.970435,-7860.337407,-983782.831223,1
540,540,4.000000,40.000000,50.000000,0.220181,0.312380,-0.881049,574.027802,-7854.510591,-983155.411296,1
541,541,4.000000,40.000000,50.000000,0.220062,0.312211,-0.882077,574.083258,-7848.748874,-982534.656176,1
542,542,4.000000,40.000000,50.000000,0.219946,0.312045,-0.883094,574.136922,-7843.051478,-981920.508357,1
543,543,4.000000,40.000000,50.000000,0.219832,0.311880,-0.884101,574.188905,-7837.417618,-981312.908214,1
544,544,4.000000,40.000000,50.000000,0.219719,0.311718,-0.885097,574.239317,-7831.846498,-980711.794252,1
545,545,4.000000,40.000000,50.000000,0.219608,0.311559,-0.886082,574.288264,-7826.337316,-980117.103349,1
546,546,4.000000,40.000000,50.000000,0.219499,0.311401,-0.887057,574.335847,-7820.889266,-979528.770992,1
547,547,4.000000,40.000000,50.000000,0.219392,0.311245,-0.888022,574.382162,-7815.501544,-978946.731499,1
548,548,4.000000,40.000000,50.000000,0.219286,0.311092,-0.888976,574.427303,-7810.173342,-978370.918242,1
549,549,4.000000,40.000000,50.000000,0.219182,0.310940,-0.889920,574.471358,-7804.903857,-977801.263849,1
550,550,4.000000,40.000000,50.000000,0.219079,0.310791,-0.890854,574.514411,-7799.692291,-977237.700409,1
551,551,4.000000,40.000000,50.000000,0.218977,0.310643,-0.891779,574.556541,-7794.537852,-976680.159657,1
552,552,4.000000,40.000000,50.000000,0.218877,0.310497,-0.892693,574.597824,-7789.439754,-976128.573156,1
553,553,4.000000,40.000000,50.000000,0.218778,0.310354,-0.893597,574.638330,-7784.397221,-975582.872458,1
554,554,4.000000,40.000000,50.000000,0.218680,0.310212,-0.894491,574.678125,-7779.409489,-975042.989271,1
555,555,4.000000,40.000000,50.000000,0.218583,0.310072,-0.895375,574.717272,-7774.475805,-974508.855599,1
556,556,4.000000,40.000000,50.000000,0.218487,0.309934,-0.896250,574.755828,-7769.595427,-973980.403880,1
557,557,4.000000,40.000000,50.000000,0.218391,0.309798,-0.897115,574.793846,-7764.767630,-973457.567114,1
558,558,4.000000,40.000000,50.000000,0.218297,0.309664,-0.897970,574.831376,-7759.991700,-972940.278975,1
559,559,4.000000,40.000000,50.000000,0.218204,0.309531,-0.898816,574.868463,-7755.266941,-972428.473917,1
560,560,4.000000,40.000000,50.000000,0.218111,0.309401,-0.899652,574.905149,-7750.592671,-971922.087269,1
561,561,4.000000,40.000000,50.000000,0.218019,0.309273,-0.900478,574.941472,-7745.968226,-971421.055318,1
562,562,4.000000,40.000000,50.000000,0.217927,0.309147,-0.901296,574.977466,-7741.392958,-970925.315385,1
563,563,4.000000,40.000000,50.000000,0.217837,0.309023,-0.902104,575.013161,-7736.866236,-970434.805891,1
564,564,4.000000,40.000000,50.000000,0.217746,0.308900,-0.902902,575.048584,-7732.387447,-969949.466408,1
565,565,4.000000,40.000000,50.000000,0.217657,0.308780,-0.903691,575.083761,-7727.955993,-969469.237711,1
566,566,4.000000,40.000000,50.000000,0.217567,0.308662,-0.904472,575.118711,-7723.571297,-968994.061817,1
567,567,4.000000,40.000000,50.000000,0.217479,0.308546,-0.905243,575.153453,-7719.232796,-968523.882010,1
568,568,4.000000,40.000000,50.000000,0.217390,0.308432,-0.906004,575.188003,-7714.939947,-968058.642867,1
569,569,4.000000,40.000000,50.000000,0.217302,0.308320,-0.906757,575.222372,-7710.692223,-967598.290272,1
570,570,4.000000,40.000000,50.000000,0.217215,0.308211,-0.907501,575.256573,-7706.489113,-967142.771426,1
571,571,4.000000,40.000000,50.000000,0.217128,0.308103,-0.908237,575.290612,-7702.330123,-966692.034846,1
572,572,4.000000,40.000000,50.000000,0.217041,0.307998,-0.908963,575.324497,-7698.214775,-966246.030358,1
573,573,4.000000,40.000000,50.000000,0.216954,0.307895,-0.909680,575.358230,-7694.142608,-965804.709094,1
574,574,4.000000,40.000000,50.000000,0.216868,0.307794,-0.910389,575.391815,-7690.113176,-965368.023466,1
575,575,4.000000,40.000000,50.000000,0.216782,0.307695,-0.911090,575.425251,-7686.126045,-964935.927155,1
576,576,4.000000,40.000000,50.000000,0.216697,0.307598,-0.911781,575.458539,-7682.180798,-964508.375078,1
577,577,4.000000,40.000000,50.000000,0.216611,0.307504,-0.912465,575.491676,-7678.277032,-964085.323362,1
578,578,4.000000,40.000000,50.000000,0.216527,0.307411,-0.913139,575.524659,-7674.414355,-963666.729310,1
579,579,4.000000,40.000000,50.000000,0.216442,0.307321,-0.913806,575.557483,-7670.592389,-963252.551366,1
580,580,4.000000,40.000000,50.000000,0.216357,0.307233,-0.914464,575.590143,-7666.810767,-962842.749074,1
581,581,4.000000,40.000000,50.000000,0.216273,0.307147,-0.915114,575.622633,-7663.069136,-962437.283036,1
582,582,4.000000,40.000000,50.000000,0.216190,0.307064,-0.915756,575.654947,-7659.367149,-962036.114869,1
583,583,4.000000,40.000000,50.000000,0.216106,0.306982,-0.916390,575.687076,-7655.704472,-961639.207159,1
584,584,4.000000,40.000000,50.000000,0.216023,0.306903,-0.917016,575.719012,-7652.080780,-961246.523414,1
585,585,4.000000,40.000000,50.000000,0.215940,0.306826,-0.917634,575.750749,-7648.495757,-960858.028015,1
586,586,4.000000,40.000000,50.000000,0.215857,0.306751,-0.918244,575.782276,-7644.949094,-960473.686167,1
587,587,4.000000,40.000000,50.000000,0.215775,0.306678,-0.918847,575.813587,-7641.440491,-960093.463853,1
588,588,4.000000,40.000000,50.000000,0.215693,0.306607,-0.919442,575.844671,-7637.969652,-959717.327776,1
589,589,4.000000,40.000000,50.000000,0.215611,0.306538,-0.920029,575.875521,-7634.536290,-959345.245318,1
590,590,4.000000,40.000000,50.000000,0.215530,0.306471,-0.920608,575.906128,-7631.140123,-958977.184486,1
591,591,4.000000,40.000000,50.000000,0.215449,0.306406,-0.921181,575.936483,-7627.780873,-958613.113866,1
592,592,4.000000,40.000000,50.000000,0.215369,0.306343,-0.921745,575.966579,-7624.458268,-958253.002571,1
593,593,4.000000,40.000000,50.000000,0.215289,0.306282,-0.922303,575.996407,-7621.172039,-957896.820199,1
594,594,4.000000,40.000000,50.000000,0.215209,0.306223,-0.922853,576.025960,-7617.921920,-957544.536781,1
595,595,4.000000,40.000000,50.000000,0.215129,0.306166,-0.923397,576.055230,-7614.707650,-957196.122744,1
596,596,4.000000,40.000000,50.000000,0.215050,0.306111,-0.923933,576.084212,-7611.528968,-956851.548862,1
597,597,4.000000,40.000000,50.000000,0.214972,0.306058,-0.924462,576.112899,-7608.385616,-956510.786218,1
598,598,4.000000,40.000000,50.000000,0.214894,0.306006,-0.924984,576.141285,-7605.277338,-956173.806162,1
599,599,4.000000,40.000000,50.000000,0.214816,0.305957,-0.925499,576.169364,-7602.203879,-955840.580274,1
600,600,4.000000,40.000000,50.000000,0.214739,0.305908,-0.926008,576.197133,-7599.164986,-955511.080330,1
601,601,4.000000,40.000000,50.000000,0.214662,0.305862,-0.926510,576.224586,-7596.160404,-955185.278266,1
602,602,4.000000,40.000000,50.000000,0.214586,0.305817,-0.927005,576.251721,-7593.189880,-954863.146146,1
603,603,4.000000,40.000000,50.000000,0.214510,0.305774,-0.927494,576.278534,-7590.253162,-954544.656136,1
604,604,4.000000,40.000000,50.000000,0.214435,0.305733,-0.927976,576.305023,-7587.349994,-954229.780471,1
605,605,4.000000,40.000000,50.000000,0.214360,0.305693,-0.928452,576.331186,-7584.480124,-953918.491433,1
606,606,4.000000,40.000000,50.000000,0.214286,0.305655,-0.928922,576.357022,-7581.643295,-953610.761327,1
