Time,StepCount,look_ahead_distance_meter,prev_wp_x,prev_wp_y,next_wp_x,next_wp_y,os_x,os_y,final_heading_rad,chi_desired_rad,chi_desired_deg,last_wp_active
923,923,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.271343,6.093700,0.183260,0.183260,10.500000,1
924,924,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.270036,6.088063,0.183260,0.183260,10.500000,1
925,925,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.268734,6.082448,0.183260,0.183260,10.500000,1
926,926,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.267437,6.076855,0.183260,0.183260,10.500000,1
927,927,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.266147,6.071284,0.183260,0.183260,10.500000,1
928,928,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.264861,6.065736,0.183260,0.183260,10.500000,1
929,929,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.263581,6.060209,0.183260,0.183260,10.500000,1
930,930,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.262307,6.054704,0.183260,0.183260,10.500000,1
931,931,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.261038,6.049221,0.183260,0.183260,10.500000,1
932,932,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.259775,6.043761,0.183260,0.183260,10.500000,1
933,933,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.258517,6.038322,0.183260,0.183260,10.500000,1
934,934,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.257264,6.032905,0.183260,0.183260,10.500000,1
935,935,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.256017,6.027511,0.183260,0.183260,10.500000,1
936,936,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.254775,6.022138,0.183260,0.183260,10.500000,1
937,937,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.253538,6.016787,0.183260,0.183260,10.500000,1
938,938,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.252307,6.011459,0.183260,0.183260,10.500000,1
939,939,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.251081,6.006152,0.183260,0.183260,10.500000,1
940,940,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.249860,6.000867,0.183260,0.183260,10.500000,1
941,941,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.248645,5.995605,0.183260,0.183260,10.500000,1
942,942,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.247435,5.990364,0.183260,0.183260,10.500000,1
943,943,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.246230,5.985145,0.183260,0.183260,10.500000,1
944,944,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.245030,5.979948,0.183260,0.183260,10.500000,1
945,945,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.243836,5.974773,0.183260,0.183260,10.500000,1
946,946,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.242646,5.969619,0.183260,0.183260,10.500000,1
947,947,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.241462,5.964488,0.183260,0.183260,10.500000,1
948,948,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.240283,5.959378,0.183260,0.183260,10.500000,1
949,949,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.239109,5.954290,0.183260,0.183260,10.500000,1
950,950,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.237941,5.949224,0.183260,0.183260,10.500000,1
951,951,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.236777,5.944179,0.183260,0.183260,10.500000,1
952,952,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.235618,5.939156,0.183260,0.183260,10.500000,1
953,953,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.234465,5.934155,0.183260,0.183260,10.500000,1
954,954,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.233316,5.929175,0.183260,0.183260,10.500000,1
955,955,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.232173,5.924217,0.183260,0.183260,10.500000,1
956,956,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.231034,5.919281,0.183260,0.183260,10.500000,1
957,957,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.229901,5.914366,0.183260,0.183260,10.500000,1
958,958,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.228772,5.909472,0.183260,0.183260,10.500000,1
959,959,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.227649,5.904601,0.183260,0.183260,10.500000,1
960,960,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.226530,5.899750,0.183260,0.183260,10.500000,1
961,961,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.225416,5.894921,0.183260,0.183260,10.500000,1
962,962,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.224308,5.890113,0.183260,0.183260,10.500000,1
963,963,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.223204,5.885327,0.183260,0.183260,10.500000,1
964,964,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.222105,5.880561,0.183260,0.183260,10.500000,1
965,965,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.221010,5.875817,0.183260,0.183260,10.500000,1
966,966,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.219921,5.871095,0.183260,0.183260,10.500000,1
967,967,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.218836,5.866393,0.183260,0.183260,10.500000,1
968,968,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.217757,5.861713,0.183260,0.183260,10.500000,1
969,969,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.216682,5.857053,0.183260,0.183260,10.500000,1
970,970,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.215611,5.852415,0.183260,0.183260,10.500000,1
971,971,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.214546,5.847797,0.183260,0.183260,10.500000,1
972,972,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.213485,5.843201,0.183260,0.183260,10.500000,1
973,973,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.212429,5.838625,0.183260,0.183260,10.500000,1
974,974,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.211377,5.834071,0.183260,0.183260,10.500000,1
975,975,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.210331,5.829537,0.183260,0.183260,10.500000,1
976,976,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.209289,5.825024,0.183260,0.183260,10.500000,1
977,977,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.208251,5.820531,0.183260,0.183260,10.500000,1
978,978,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.207218,5.816059,0.183260,0.183260,10.500000,1
979,979,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.206190,5.811608,0.183260,0.183260,10.500000,1
980,980,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.205167,5.807178,0.183260,0.183260,10.500000,1
981,981,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.204148,5.802768,0.183260,0.183260,10.500000,1
982,982,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.203133,5.798378,0.183260,0.183260,10.500000,1
983,983,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.202123,5.794009,0.183260,0.183260,10.500000,1
984,984,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.201118,5.789660,0.183260,0.183260,10.500000,1
985,985,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.200117,5.785332,0.183260,0.183260,10.500000,1
986,986,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.199121,5.781023,0.183260,0.183260,10.500000,1
987,987,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.198129,5.776735,0.183260,0.183260,10.500000,1
988,988,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.197141,5.772467,0.183260,0.183260,10.500000,1
989,989,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.196158,5.768220,0.183260,0.183260,10.500000,1
990,990,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.195179,5.763992,0.183260,0.183260,10.500000,1
991,991,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.194205,5.759784,0.183260,0.183260,10.500000,1
992,992,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.193235,5.755597,0.183260,0.183260,10.500000,1
993,993,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.192270,5.751429,0.183260,0.183260,10.500000,1
994,994,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.191309,5.747281,0.183260,0.183260,10.500000,1
995,995,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.190352,5.743152,0.183260,0.183260,10.500000,1
996,996,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.189400,5.739044,0.183260,0.183260,10.500000,1
997,997,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.188452,5.734955,0.183260,0.183260,10.500000,1
998,998,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.187508,5.730886,0.183260,0.183260,10.500000,1
999,999,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.186568,5.726836,0.183260,0.183260,10.500000,1
1000,1000,50.000000,-10.000000,-50.000000,0.000000,5.000000,0.185633,5.722806,0.183260,0.183260,10.500000,1
