Time,StepCount,initial_x_north_lat,initial_y_east_lon,initial_cog,initial_sog,lon_reference,lat_reference,step_size,vessel_length,vessel_width,r_accept,transition_duration,next_wp_x_north,next_wp_y_east,chi_desired_rad,speed_desired,chi_ca_best,u_ca_best,u_current,v_current,r_current,tau_wind_surge,tau_wind_sway,tau_wind_yaw,x_north,y_east,psi,u,v,r,tau_surge,tau_sway,tau_yaw,length_ais,width_ais,lat_rad,lon_rad,lat_deg_ais,lon_deg_ais,true_heading_deg_ais,cog_deg_ais,sog_kts_ais,rot_deg_per_min_ais,cog_error_deg,sog_error_meter_per_sec,mmsi,nav_status,stopping_condition,mmsi_ais,nav_status_ais,in_ned_coord,tau_saturation_enabled,dp_mode,transition_in_progress
873,873,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313152,-0.949703,0.000000,579.685088,-7371.737492,-931064.067640,0.342616,6.396357,0.205054,0.310240,-0.955905,-0.000017,-144.147560,7907.078346,930662.671295,36.250000,9.900000,1.142753,0.213103,65.474918,12.209904,11.748717,11.748717,1.953543,-0.059180,-1.249706,0.093116,0,0,0,0,0,1,1,1,0
874,874,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313169,-0.949698,0.000000,579.693458,-7371.682770,-931059.647989,0.341013,6.389683,0.205037,0.310267,-0.955882,-0.000017,-144.831127,7909.974141,930646.621519,36.250000,9.900000,1.142753,0.213103,65.474918,12.209904,11.747730,11.747730,1.953516,-0.059013,-1.248717,0.093136,0,0,0,0,0,1,1,1,0
875,875,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313185,-0.949692,0.000000,579.701813,-7371.629016,-931055.332588,0.339416,6.383029,0.205019,0.310294,-0.955859,-0.000017,-145.518981,7912.792615,930630.875372,36.250000,9.900000,1.142753,0.213103,65.474918,12.209904,11.746747,11.746747,1.953490,-0.058847,-1.247730,0.093157,0,0,0,0,0,1,1,1,0
876,876,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313201,-0.949687,0.000000,579.710153,-7371.576212,-931051.119469,0.337826,6.376394,0.205002,0.310321,-0.955836,-0.000017,-146.211030,7915.534845,930615.428348,36.250000,9.900000,1.142753,0.213103,65.474918,12.209904,11.745766,11.745766,1.953463,-0.058682,-1.246747,0.093177,0,0,0,0,0,1,1,1,0
877,877,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313218,-0.949681,0.000000,579.718479,-7371.524341,-931047.006689,0.336242,6.369779,0.204985,0.310347,-0.955812,-0.000017,-146.907181,7918.201897,930600.275982,36.250000,9.900000,1.142753,0.213103,65.474918,12.209903,11.744788,11.744788,1.953435,-0.058519,-1.245766,0.093198,0,0,0,0,0,1,1,1,0
878,878,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313234,-0.949676,0.000000,579.726789,-7371.473384,-931042.992333,0.334665,6.363183,0.204968,0.310374,-0.955789,-0.000017,-147.607344,7920.794824,930585.413854,36.250000,9.900000,1.142753,0.213103,65.474918,12.209903,11.743813,11.743813,1.953408,-0.058357,-1.244788,0.093219,0,0,0,0,0,1,1,1,0
879,879,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313250,-0.949671,0.000000,579.735084,-7371.423325,-931039.074509,0.333094,6.356608,0.204951,0.310400,-0.955765,-0.000017,-148.311429,7923.314665,930570.837582,36.250000,9.900000,1.142753,0.213103,65.474918,12.209903,11.742840,11.742840,1.953381,-0.058196,-1.243813,0.093239,0,0,0,0,0,1,1,1,0
880,880,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313266,-0.949665,0.000000,579.743365,-7371.374146,-931035.251354,0.331529,6.350052,0.204934,0.310427,-0.955742,-0.000017,-149.019348,7925.762448,930556.542832,36.250000,9.900000,1.142753,0.213103,65.474918,12.209903,11.741870,11.741870,1.953353,-0.058037,-1.242840,0.093260,0,0,0,0,0,1,1,1,0
881,881,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313282,-0.949660,0.000000,579.751631,-7371.325831,-931031.521027,0.329971,6.343517,0.204917,0.310453,-0.955718,-0.000017,-149.731013,7928.139189,930542.525312,36.250000,9.900000,1.142753,0.213103,65.474918,12.209903,11.740903,11.740903,1.953325,-0.057879,-1.241870,0.093281,0,0,0,0,0,1,1,1,0
882,882,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313299,-0.949655,0.000000,579.759883,-7371.278364,-931027.881713,0.328420,6.337001,0.204901,0.310480,-0.955694,-0.000017,-150.446341,7930.445892,930528.780777,36.250000,9.900000,1.142753,0.213103,65.474918,12.209903,11.739938,11.739938,1.953297,-0.057722,-1.240903,0.093302,0,0,0,0,0,1,1,1,0
883,883,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313315,-0.949649,0.000000,579.768120,-7371.231727,-931024.331622,0.326874,6.330506,0.204884,0.310506,-0.955670,-0.000017,-151.165245,7932.683549,930515.305027,36.250000,9.900000,1.142753,0.213103,65.474918,12.209903,11.738976,11.738976,1.953269,-0.057566,-1.239938,0.093324,0,0,0,0,0,1,1,1,0
884,884,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313331,-0.949644,0.000000,579.776343,-7371.185906,-931020.868987,0.325335,6.324031,0.204867,0.310533,-0.955646,-0.000017,-151.887642,7934.853139,930502.093908,36.250000,9.900000,1.142753,0.213103,65.474918,12.209902,11.738017,11.738017,1.953240,-0.057412,-1.238976,0.093345,0,0,0,0,0,1,1,1,0
885,885,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313347,-0.949639,0.000000,579.784551,-7371.140884,-931017.492065,0.323802,6.317577,0.204850,0.310559,-0.955622,-0.000017,-152.613452,7936.955632,930489.143314,36.250000,9.900000,1.142753,0.213103,65.474918,12.209902,11.737060,11.737060,1.953212,-0.057259,-1.238017,0.093366,0,0,0,0,0,1,1,1,0
886,886,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313362,-0.949634,0.000000,579.792745,-7371.096645,-931014.199139,0.322276,6.311143,0.204834,0.310585,-0.955598,-0.000017,-153.342591,7938.991985,930476.449187,36.250000,9.900000,1.142753,0.213103,65.474918,12.209902,11.736105,11.736105,1.953183,-0.057107,-1.237060,0.093388,0,0,0,0,0,1,1,1,0
887,887,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313378,-0.949628,0.000000,579.800925,-7371.053174,-931010.988512,0.320755,6.304730,0.204817,0.310612,-0.955574,-0.000017,-154.074980,7940.963143,930464.007516,36.250000,9.900000,1.142753,0.213103,65.474918,12.209902,11.735154,11.735154,1.953154,-0.056956,-1.236105,0.093409,0,0,0,0,0,1,1,1,0
888,888,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313394,-0.949623,0.000000,579.809091,-7371.010456,-931007.858513,0.319241,6.298337,0.204801,0.310638,-0.955550,-0.000017,-154.810541,7942.870041,930451.814339,36.250000,9.900000,1.142753,0.213103,65.474918,12.209902,11.734204,11.734204,1.953125,-0.056807,-1.235154,0.093431,0,0,0,0,0,1,1,1,0
889,889,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313410,-0.949618,0.000000,579.817243,-7370.968476,-931004.807491,0.317734,6.291966,0.204784,0.310664,-0.955526,-0.000016,-155.549194,7944.713603,930439.865742,36.250000,9.900000,1.142753,0.213103,65.474918,12.209902,11.733258,11.733258,1.953096,-0.056658,-1.234204,0.093452,0,0,0,0,0,1,1,1,0
890,890,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313426,-0.949613,0.000000,579.825380,-7370.927219,-931001.833821,0.316232,6.285615,0.204767,0.310690,-0.955501,-0.000016,-156.290863,7946.494741,930428.157861,36.250000,9.900000,1.142753,0.213103,65.474918,12.209902,11.732313,11.732313,1.953067,-0.056511,-1.233258,0.093474,0,0,0,0,0,1,1,1,0
891,891,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313441,-0.949608,0.000000,579.833504,-7370.886670,-930998.935897,0.314737,6.279284,0.204751,0.310716,-0.955477,-0.000016,-157.035470,7948.214358,930416.686881,36.250000,9.900000,1.142753,0.213103,65.474918,12.209902,11.731371,11.731371,1.953037,-0.056365,-1.232313,0.093496,0,0,0,0,0,1,1,1,0
892,892,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313457,-0.949602,0.000000,579.841614,-7370.846815,-930996.112136,0.313247,6.272975,0.204735,0.310742,-0.955453,-0.000016,-157.782942,7949.873345,930405.449035,36.250000,9.900000,1.142753,0.213103,65.474918,12.209901,11.730432,11.730432,1.953008,-0.056220,-1.231371,0.093517,0,0,0,0,0,1,1,1,0
893,893,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313473,-0.949597,0.000000,579.849711,-7370.807640,-930993.360979,0.311764,6.266687,0.204718,0.310768,-0.955428,-0.000016,-158.533203,7951.472581,930394.440608,36.250000,9.900000,1.142753,0.213103,65.474918,12.209901,11.729495,11.729495,1.952978,-0.056077,-1.230432,0.093539,0,0,0,0,0,1,1,1,0
894,894,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313488,-0.949592,0.000000,579.857793,-7370.769131,-930990.680884,0.310287,6.260420,0.204702,0.310794,-0.955403,-0.000016,-159.286180,7953.012939,930383.657932,36.250000,9.900000,1.142753,0.213103,65.474918,12.209901,11.728560,11.728560,1.952948,-0.055934,-1.229495,0.093561,0,0,0,0,0,1,1,1,0
895,895,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313504,-0.949587,0.000000,579.865862,-7370.731273,-930988.070335,0.308816,6.254174,0.204686,0.310820,-0.955379,-0.000016,-160.041799,7954.495277,930373.097390,36.250000,9.900000,1.142753,0.213103,65.474918,12.209901,11.727628,11.727628,1.952918,-0.055792,-1.228560,0.093583,0,0,0,0,0,1,1,1,0
896,896,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313519,-0.949582,0.000000,579.873918,-7370.694054,-930985.527833,0.307352,6.247950,0.204669,0.310846,-0.955354,-0.000016,-160.799989,7955.920445,930362.755415,36.250000,9.900000,1.142753,0.213103,65.474918,12.209901,11.726698,11.726698,1.952888,-0.055652,-1.227628,0.093605,0,0,0,0,0,1,1,1,0
897,897,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313535,-0.949577,0.000000,579.881960,-7370.657460,-930983.051903,0.305893,6.241746,0.204653,0.310871,-0.955329,-0.000016,-161.560679,7957.289284,930352.628486,36.250000,9.900000,1.142753,0.213103,65.474918,12.209901,11.725771,11.725771,1.952858,-0.055513,-1.226698,0.093627,0,0,0,0,0,1,1,1,0
898,898,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313550,-0.949572,0.000000,579.889988,-7370.621477,-930980.641087,0.304440,6.235564,0.204637,0.310897,-0.955305,-0.000016,-162.323797,7958.602621,930342.713135,36.250000,9.900000,1.142753,0.213103,65.474918,12.209901,11.724846,11.724846,1.952828,-0.055374,-1.225771,0.093650,0,0,0,0,0,1,1,1,0
899,899,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313565,-0.949567,0.000000,579.898004,-7370.586093,-930978.293951,0.302994,6.229404,0.204621,0.310923,-0.955280,-0.000016,-163.089275,7959.861278,930333.005940,36.250000,9.900000,1.142753,0.213103,65.474918,12.209900,11.723923,11.723923,1.952797,-0.055237,-1.224846,0.093672,0,0,0,0,0,1,1,1,0
900,900,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313581,-0.949562,0.000000,579.906006,-7370.551294,-930976.009079,0.301553,6.223265,0.204605,0.310948,-0.955255,-0.000016,-163.857044,7961.066065,930323.503530,36.250000,9.900000,1.142753,0.213103,65.474918,12.209900,11.723002,11.723002,1.952767,-0.055101,-1.223923,0.093694,0,0,0,0,0,1,1,1,0
901,901,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313596,-0.949556,0.000000,579.913995,-7370.517068,-930973.785073,0.300119,6.217147,0.204589,0.310974,-0.955230,-0.000016,-164.627034,7962.217781,930314.202581,36.250000,9.900000,1.142753,0.213103,65.474918,12.209900,11.722084,11.722084,1.952736,-0.054966,-1.223002,0.093716,0,0,0,0,0,1,1,1,0
902,902,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313611,-0.949551,0.000000,579.921970,-7370.483402,-930971.620559,0.298690,6.211051,0.204573,0.310999,-0.955205,-0.000016,-165.399180,7963.317217,930305.099815,36.250000,9.900000,1.142753,0.213103,65.474918,12.209900,11.721168,11.721168,1.952706,-0.054832,-1.222084,0.093739,0,0,0,0,0,1,1,1,0
903,903,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313626,-0.949546,0.000000,579.929933,-7370.450285,-930969.514177,0.297267,6.204976,0.204557,0.311025,-0.955180,-0.000016,-166.173414,7964.365155,930296.192006,36.250000,9.900000,1.142753,0.213103,65.474918,12.209900,11.720254,11.720254,1.952675,-0.054699,-1.221168,0.093761,0,0,0,0,0,1,1,1,0
904,904,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313642,-0.949541,0.000000,579.937883,-7370.417702,-930967.464590,0.295851,6.198923,0.204541,0.311050,-0.955155,-0.000016,-166.949670,7965.362367,930287.475971,36.250000,9.900000,1.142753,0.213103,65.474918,12.209900,11.719342,11.719342,1.952644,-0.054567,-1.220254,0.093783,0,0,0,0,0,1,1,1,0
905,905,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313657,-0.949536,0.000000,579.945819,-7370.385644,-930965.470478,0.294440,6.192892,0.204525,0.311076,-0.955130,-0.000016,-167.727882,7966.309616,930278.948576,36.250000,9.900000,1.142753,0.213103,65.474918,12.209900,11.718433,11.718433,1.952613,-0.054436,-1.219342,0.093806,0,0,0,0,0,1,1,1,0
906,906,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313672,-0.949531,0.000000,579.953743,-7370.354098,-930963.530540,0.293035,6.186882,0.204509,0.311101,-0.955105,-0.000016,-168.507987,7967.207654,930270.606731,36.250000,9.900000,1.142753,0.213103,65.474918,12.209900,11.717525,11.717525,1.952582,-0.054306,-1.218433,0.093828,0,0,0,0,0,1,1,1,0
907,907,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313687,-0.949526,0.000000,579.961655,-7370.323051,-930961.643494,0.291636,6.180894,0.204494,0.311126,-0.955080,-0.000016,-169.289921,7968.057227,930262.447394,36.250000,9.900000,1.142753,0.213103,65.474918,12.209899,11.716620,11.716620,1.952551,-0.054177,-1.217525,0.093851,0,0,0,0,0,1,1,1,0
908,908,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313702,-0.949521,0.000000,579.969553,-7370.292493,-930959.808074,0.290243,6.174928,0.204478,0.311152,-0.955055,-0.000016,-170.073620,7968.859069,930254.467567,36.250000,9.900000,1.142753,0.213103,65.474918,12.209899,11.715717,11.715717,1.952520,-0.054049,-1.216620,0.093873,0,0,0,0,0,1,1,1,0
909,909,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313717,-0.949517,0.000000,579.977439,-7370.262413,-930958.023035,0.288855,6.168984,0.204462,0.311177,-0.955030,-0.000016,-170.859021,7969.613909,930246.664294,36.250000,9.900000,1.142753,0.213103,65.474918,12.209899,11.714817,11.714817,1.952489,-0.053922,-1.215717,0.093896,0,0,0,0,0,1,1,1,0
910,910,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313732,-0.949512,0.000000,579.985312,-7370.232798,-930956.287146,0.287474,6.163061,0.204446,0.311202,-0.955005,-0.000016,-171.646063,7970.322462,930239.034667,36.250000,9.900000,1.142753,0.213103,65.474918,12.209899,11.713918,11.713918,1.952458,-0.053796,-1.214817,0.093918,0,0,0,0,0,1,1,1,0
911,911,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313747,-0.949507,0.000000,579.993173,-7370.203639,-930954.599197,0.286098,6.157160,0.204431,0.311227,-0.954980,-0.000016,-172.434686,7970.985440,930231.575819,36.250000,9.900000,1.142753,0.213103,65.474918,12.209899,11.713021,11.713021,1.952426,-0.053670,-1.213918,0.093941,0,0,0,0,0,1,1,1,0
912,912,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313762,-0.949502,0.000000,580.001021,-7370.174923,-930952.957993,0.284728,6.151281,0.204415,0.311252,-0.954955,-0.000016,-173.224828,7971.603542,930224.284924,36.250000,9.900000,1.142753,0.213103,65.474918,12.209899,11.712127,11.712127,1.952395,-0.053546,-1.213021,0.093964,0,0,0,0,0,1,1,1,0
913,913,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313777,-0.949497,0.000000,580.008857,-7370.146641,-930951.362356,0.283364,6.145425,0.204400,0.311277,-0.954930,-0.000016,-174.016429,7972.177460,930217.159201,36.250000,9.900000,1.142753,0.213103,65.474918,12.209899,11.711234,11.711234,1.952363,-0.053423,-1.212127,0.093986,0,0,0,0,0,1,1,1,0
914,914,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313792,-0.949492,0.000000,580.016680,-7370.118781,-930949.811128,0.282006,6.139589,0.204384,0.311302,-0.954905,-0.000016,-174.809431,7972.707879,930210.195907,36.250000,9.900000,1.142753,0.213103,65.474918,12.209899,11.710344,11.710344,1.952332,-0.053301,-1.211234,0.094009,0,0,0,0,0,1,1,1,0
915,915,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313806,-0.949487,0.000000,580.024492,-7370.091334,-930948.303163,0.280653,6.133776,0.204369,0.311327,-0.954879,-0.000015,-175.603776,7973.195472,930203.392343,36.250000,9.900000,1.142753,0.213103,65.474918,12.209898,11.709456,11.709456,1.952300,-0.053179,-1.210344,0.094032,0,0,0,0,0,1,1,1,0
916,916,-140.000000,-190.000000,35.000000,2.000000,12.209766,65.474915,1.000000,36.250000,9.900000,25.000000,0.000000,0.000000,5.000000,0.183260,0.100000,0.000000,1.000000,0.313821,-0.949482,0.000000,580.032291,-7370.064289,-930946.837334,0.279306,6.127985,0.204353,0.311352,-0.954854,-0.000015,-176.399404,7973.640909,930196.745846,36.250000,9.900000,1.142753,0.213103,65.474918,12.209898,11.708569,11.708569,1.952269,-0.053059,-1.209456,0.094054,0,0,0,0,0,1,1,1,0
