Time,StepCount,y_hat[1],y_hat[2],y_hat[3]
526,13150,0.37266,-0.00020769,-7.52916e-05
527,13175,0.41764,-0.000376623,-7.20007e-05
528,13200,0.462575,-0.000271894,-6.85886e-05
529,13225,0.504404,-0.000203075,-6.69522e-05
530,13250,0.544725,-0.000326018,-6.73292e-05
531,13275,0.584883,-0.000248321,-6.86074e-05
532,13300,0.625824,-0.000282689,-6.86864e-05
533,13325,0.670075,-0.000350485,-6.71451e-05
534,13350,0.720008,-0.000251876,-6.53615e-05
535,13375,0.775295,-0.00023346,-6.12656e-05
536,13400,0.831228,-0.000181861,-5.74477e-05
537,13425,0.883771,-0.000156925,-5.73043e-05
538,13450,0.934931,-0.000258384,-6.10738e-05
539,13475,0.988923,-0.000230905,-6.49845e-05
540,13500,1.04879,-0.000193235,-6.63843e-05
541,13525,1.11339,-0.000216382,-6.63648e-05
542,13550,1.17902,-0.000185602,-6.63096e-05
543,13575,1.2456,-0.000216801,-6.49409e-05
544,13600,1.31334,-0.000109804,-6.51013e-05
545,13625,1.38285,-0.000142693,-6.66468e-05
546,13650,1.45485,-0.000247,-6.71015e-05
547,13675,1.52289,-7.02372e-05,-6.79523e-05
548,13700,1.58829,-0.000151797,-7.08659e-05
549,13725,1.65655,-0.000233918,-7.36436e-05
550,13750,1.72659,-0.000125737,-7.44087e-05
551,13775,1.79854,-0.000227003,-7.121e-05
552,13800,1.87249,-0.000137864,-6.89901e-05
553,13825,1.946,-6.95185e-05,-6.70995e-05
554,13850,2.01609,-0.000128661,-6.68666e-05
555,13875,2.08129,-8.53097e-05,-7.10834e-05
556,13900,2.14588,-0.000196231,-7.67966e-05
557,13925,2.21676,-0.00023191,-8.00832e-05
558,13950,2.29494,-8.35328e-05,-8.16034e-05
559,13975,2.37614,-0.000168488,-7.98697e-05
560,14000,2.45676,-0.000162619,-7.89858e-05
561,14025,2.53511,-0.00010187,-7.97002e-05
562,14050,2.61277,-0.000181951,-8.11674e-05
563,14075,2.68854,-0.000128023,-8.45837e-05
564,14100,2.76497,-0.00019824,-8.79133e-05
565,14125,2.84403,-0.000236548,-8.95382e-05
566,14150,2.92381,-0.000109806,-9.09873e-05
567,14175,3.00602,-0.000243722,-8.9631e-05
568,14200,3.08992,-0.000219644,-8.81138e-05
569,14225,3.17216,-0.000174843,-8.52678e-05
570,14250,3.25204,-0.000225973,-8.01752e-05
571,14275,3.32921,-0.000129025,-7.71277e-05
572,14300,3.40283,-0.000164851,-7.87361e-05
573,14325,3.474,-0.000266094,-8.13998e-05
574,14350,3.54679,-0.000251502,-8.06737e-05
575,14375,3.62622,-0.000245339,-7.72319e-05
576,14400,3.71125,-0.000144434,-7.42138e-05
577,14425,3.79561,-0.000168352,-6.97038e-05
578,14450,3.87672,-0.000213708,-6.53498e-05
579,14475,3.95547,-0.000129897,-6.45364e-05
580,14500,4.03534,-0.000185756,-6.67722e-05
581,14525,4.11796,-0.000212559,-6.82666e-05
582,14550,4.20136,-0.000131219,-6.74404e-05
583,14575,4.28631,-0.000219259,-6.37375e-05
584,14600,4.3725,-7.4441e-05,-6.24327e-05
585,14625,4.46069,-4.88623e-05,-6.06195e-05
586,14650,4.55261,-0.000177002,-5.56786e-05
587,14675,4.64132,2.21859e-05,-5.15774e-05
588,14700,4.72468,2.31096e-05,-5.04903e-05
589,14725,4.80661,-5.72981e-05,-5.12297e-05
590,14750,4.88777,7.5801e-05,-5.08858e-05
591,14775,4.96987,6.30588e-06,-4.75763e-05
592,14800,5.05471,5.01162e-05,-4.44155e-05
593,14825,5.14264,0.00015136,-4.05532e-05
594,14850,5.23135,0.000178561,-3.47564e-05
595,14875,5.31596,0.000283421,-3.16531e-05
596,14900,5.3953,0.000250138,-3.41858e-05
597,14925,5.47428,0.000162348,-3.87564e-05
598,14950,5.55764,0.000268264,-4.07934e-05
599,14975,5.64691,0.000282682,-3.99326e-05
600,15000,5.73909,0.000302128,-3.92204e-05
601,15025,5.83102,0.000304913,-3.82545e-05
602,15050,5.92269,0.000324369,-3.67839e-05
603,15075,6.01146,0.000436199,-3.79639e-05
604,15100,6.10012,0.000313005,-4.05062e-05
605,15125,6.19019,0.000321254,-4.19682e-05
606,15150,6.27863,0.000460197,-4.39432e-05
607,15175,6.36738,0.000301002,-4.59111e-05
608,15200,6.45782,0.000358066,-4.78622e-05
609,15225,6.54913,0.000367491,-4.66173e-05
610,15250,6.64065,0.00030995,-4.29804e-05
611,15275,6.73146,0.00045556,-4.05906e-05
612,15300,6.81953,0.00042185,-3.96429e-05
613,15325,6.90226,0.000401586,-4.22267e-05
614,15350,6.9805,0.000397879,-4.71152e-05
615,15375,7.06102,0.000259224,-4.98443e-05
616,15400,7.14883,0.00037751,-5.13193e-05
617,15425,7.24154,0.000409044,-5.01964e-05
618,15450,7.33475,0.000315054,-4.71714e-05
619,15475,7.42491,0.000401263,-4.65471e-05
620,15500,7.514,0.00035415,-4.78029e-05
621,15525,7.60327,0.000316167,-5.07835e-05
622,15550,7.69169,0.000359694,-5.45061e-05
623,15575,7.78114,0.000223181,-5.57276e-05
624,15600,7.87053,0.00032079,-5.65899e-05
625,15625,7.96244,0.000329446,-5.62737e-05
626,15650,8.06011,0.000208503,-5.39226e-05
627,15675,8.15741,0.00030115,-5.20477e-05
628,15700,8.2507,0.000261122,-4.83378e-05
629,15725,8.34119,0.000266301,-4.48465e-05
630,15750,8.42833,0.000328774,-4.47101e-05
631,15775,8.51298,0.000209509,-4.68539e-05
632,15800,8.59747,0.000193525,-4.72172e-05
633,15825,8.68554,0.000186908,-4.40874e-05
634,15850,8.77895,0.000238627,-4.06551e-05
635,15875,8.87311,0.000307897,-3.71967e-05
636,15900,8.96333,0.000221456,-3.32287e-05
637,15925,9.04994,0.000240403,-3.20292e-05
638,15950,9.13583,0.000246822,-3.47379e-05
639,15975,9.22531,0.000144839,-3.74661e-05
640,16000,9.31811,0.000225399,-3.85154e-05
641,16025,9.41342,0.000165128,-3.65801e-05
642,16050,9.51054,0.000155159,-3.48484e-05
643,16075,9.60561,0.000306158,-3.5684e-05
644,16100,9.70133,0.000143305,-3.40687e-05
645,16125,9.79891,0.000158339,-3.15936e-05
646,16150,9.89459,0.000295248,-3.15385e-05
647,16175,9.98799,0.000135533,-3.42232e-05
648,16200,10.0802,0.000178705,-3.6758e-05
649,16225,10.1731,0.000191215,-3.63578e-05
650,16250,10.2675,0.00010453,-3.42193e-05
651,16275,10.3637,0.000195964,-3.29301e-05
652,16300,10.4615,0.000193371,-2.93956e-05
653,16325,10.5564,0.000244646,-2.65447e-05
654,16350,10.6444,0.000273392,-2.92403e-05
655,16375,10.7286,0.000104015,-3.6097e-05
656,16400,10.8151,0.000118039,-4.09966e-05
657,16425,10.9082,0.000170502,-4.23246e-05
658,16450,11.0065,0.000140391,-4.25239e-05
659,16475,11.1048,0.000140818,-4.3352e-05
660,16500,11.2031,7.86577e-05,-4.29369e-05
661,16525,11.3005,0.00016499,-4.43089e-05
662,16550,11.396,0.00012942,-4.92438e-05
663,16575,11.4919,-3.16685e-05,-5.3793e-05
664,16600,11.5855,9.56062e-05,-5.68158e-05
665,16625,11.6798,3.09971e-05,-5.91934e-05
666,16650,11.7795,-6.40949e-05,-6.16651e-05
667,16675,11.8815,5.44729e-06,-6.34542e-05
668,16700,11.9825,-0.000110024,-6.1078e-05
669,16725,12.0823,-4.3848e-05,-5.85774e-05
670,16750,12.1797,-1.17811e-06,-5.75087e-05
671,16775,12.273,-0.000100267,-5.95333e-05
672,16800,12.3614,-7.8214e-05,-6.40635e-05
673,16825,12.4488,-0.000209766,-6.69574e-05
674,16850,12.5415,-0.000223589,-6.79312e-05
675,16875,12.6394,-9.8992e-05,-6.79071e-05
676,16900,12.7387,-0.000216447,-6.4103e-05
677,16925,12.8353,-0.000187142,-6.15025e-05
678,16950,12.9291,-0.000170574,-6.2028e-05
679,16975,13.0233,-0.000283428,-6.46107e-05
680,17000,13.1179,-0.000217069,-6.81598e-05
681,17025,13.2152,-0.000312297,-6.97116e-05
682,17050,13.3143,-0.000338693,-6.96521e-05
683,17075,13.4121,-0.000216426,-7.00063e-05
684,17100,13.5122,-0.000347188,-6.74609e-05
685,17125,13.6154,-0.000327809,-6.49307e-05
686,17150,13.7187,-0.000288938,-6.21498e-05
687,17175,13.8195,-0.000347624,-5.9061e-05
688,17200,13.9164,-0.000271322,-5.79728e-05
689,17225,14.0112,-0.000324036,-5.90298e-05
690,17250,14.1052,-0.000385916,-5.94602e-05
691,17275,14.2005,-0.000365179,-5.69835e-05
692,17300,14.3005,-0.000369045,-5.27612e-05
693,17325,14.4028,-0.00024564,-4.92852e-05
694,17350,14.5009,-0.000272294,-4.54186e-05
695,17375,14.5934,-0.000316342,-4.35673e-05
696,17400,14.6825,-0.000262411,-4.57359e-05
697,17425,14.7741,-0.000359281,-4.88216e-05
698,17450,14.8707,-0.000308374,-5.0219e-05
699,17475,14.9702,-0.000267585,-4.93967e-05
700,17500,15.0729,-0.000368911,-4.66101e-05
701,17525,15.1753,-0.000188368,-4.72744e-05
702,17550,15.2765,-0.000218419,-4.79629e-05
703,17575,15.378,-0.000336009,-4.7042e-05
704,17600,15.4765,-0.000160485,-4.69002e-05
705,17625,15.5729,-0.000219475,-4.91943e-05
706,17650,15.6712,-0.000274469,-5.24425e-05
707,17675,15.7705,-0.000171741,-5.39197e-05
708,17700,15.8691,-0.000258,-5.21553e-05
709,17725,15.9672,-0.000199636,-5.09068e-05
710,17750,16.0645,-0.00014884,-4.82345e-05
711,17775,16.1588,-0.000126085,-4.46023e-05
712,17800,16.2455,-2.33716e-05,-4.52768e-05
713,17825,16.3243,-0.000141589,-5.14768e-05
714,17850,16.4007,-0.000205996,-5.69317e-05
715,17875,16.4798,-9.57395e-05,-5.84912e-05
716,17900,16.5633,-0.00010136,-5.75064e-05
717,17925,16.6461,-6.21815e-05,-5.72596e-05
718,17950,16.7261,-0.00011526,-5.58857e-05
719,17975,16.8037,-6.51669e-05,-5.4775e-05
720,18000,16.8775,2.42154e-05,-5.79429e-05
721,18025,16.9508,-0.000137184,-6.30589e-05
722,18050,17.0224,-9.14472e-05,-6.58408e-05
723,18075,17.0895,-1.49851e-06,-6.68173e-05
724,18100,17.1561,-0.000116566,-6.67143e-05
725,18125,17.225,-4.0881e-05,-6.73763e-05
726,18150,17.295,-7.59062e-05,-6.49647e-05
727,18175,17.363,-8.44444e-05,-6.06523e-05
728,18200,17.4258,3.93964e-05,-5.73077e-05
729,18225,17.4832,-2.04377e-05,-5.65956e-05
730,18250,17.5346,-2.27217e-05,-5.84894e-05
731,18275,17.5809,-3.24531e-05,-5.9641e-05
732,18300,17.6283,-0.000135526,-5.78423e-05
733,18325,17.6794,2.15387e-05,-5.63134e-05
734,18350,17.7308,1.85361e-05,-5.15385e-05
735,18375,17.7778,-2.76655e-05,-4.52182e-05
736,18400,17.8182,7.7078e-05,-4.24114e-05
737,18425,17.8554,-1.85417e-05,-4.31112e-05
738,18450,17.8923,-2.05306e-05,-4.47496e-05
739,18475,17.9296,4.04268e-05,-4.525e-05
740,18500,17.9696,-7.63647e-05,-4.28957e-05
741,18525,18.0097,4.89885e-05,-4.17455e-05
742,18550,18.0485,7.71244e-05,-3.97333e-05
743,18575,18.0876,-1.04344e-05,-3.57594e-05
744,18600,18.1245,8.2666e-05,-3.23646e-05
745,18625,18.1582,7.17966e-05,-2.92223e-05
746,18650,18.1906,6.46011e-05,-2.74397e-05
747,18675,18.2218,0.000129219,-2.72976e-05
748,18700,18.2507,6.44791e-05,-2.69598e-05
749,18725,18.2789,8.05738e-05,-2.51628e-05
750,18750,18.3086,8.93945e-05,-2.1095e-05
751,18775,18.3408,0.000151908,-1.66266e-05
752,18800,18.3716,0.000269568,-1.28894e-05
753,18825,18.3961,0.000228622,-1.1035e-05
754,18850,18.414,0.00021786,-1.27701e-05
755,18875,18.4292,0.000237294,-1.65399e-05
756,18900,18.4485,0.000193317,-1.83447e-05
757,18925,18.4725,0.000312582,-1.91818e-05
758,18950,18.4985,0.000289482,-1.7861e-05
759,18975,18.5262,0.000258283,-1.60033e-05
760,19000,18.552,0.000456723,-1.76446e-05
761,19025,18.5772,0.000374575,-2.04819e-05
762,19050,18.6031,0.000307868,-2.27686e-05
763,19075,18.6259,0.000479883,-2.5159e-05
764,19100,18.6459,0.000388961,-2.84368e-05
765,19125,18.668,0.00038115,-3.19993e-05
766,19150,18.6946,0.000458441,-3.37896e-05
767,19175,18.7236,0.000372792,-3.27415e-05
768,19200,18.7517,0.000452429,-3.21816e-05
769,19225,18.7782,0.000481537,-3.0416e-05
770,19250,18.8019,0.00047616,-2.91155e-05
771,19275,18.8192,0.000545244,-3.24493e-05
772,19300,18.8317,0.00040754,-3.90391e-05
773,19325,18.8454,0.000344885,-4.33042e-05
774,19350,18.8638,0.000464102,-4.47101e-05
775,19375,18.8862,0.000424357,-4.32183e-05
776,19400,18.907,0.000433214,-4.23851e-05
777,19425,18.9246,0.0004054,-4.19959e-05
778,19450,18.9411,0.00037041,-4.22808e-05
779,19475,18.9562,0.000427855,-4.63079e-05
780,19500,18.9726,0.000291979,-5.16657e-05
781,19525,18.9912,0.000250331,-5.45839e-05
782,19550,19.009,0.000345966,-5.59479e-05
783,19575,19.0276,0.000228796,-5.55557e-05
784,19600,19.048,0.000236173,-5.57304e-05
785,19625,19.0686,0.000206477,-5.4123e-05
786,19650,19.089,0.000141361,-5.0612e-05
787,19675,19.108,0.000213578,-4.85526e-05
788,19700,19.1233,0.000143212,-4.98458e-05
789,19725,19.1351,6.15229e-05,-5.2569e-05
790,19750,19.1454,4.42085e-05,-5.30946e-05
791,19775,19.1578,-5.6522e-05,-5.05272e-05
792,19800,19.1749,3.41315e-05,-4.89265e-05
793,19825,19.1923,4.2951e-05,-4.56482e-05
794,19850,19.2052,-5.81648e-05,-4.08169e-05
795,19875,19.2115,5.39541e-06,-3.96997e-05
796,19900,19.2152,-8.43083e-05,-4.32933e-05
797,19925,19.2213,-0.000184461,-4.66872e-05
798,19950,19.2304,-7.82505e-05,-4.80465e-05
799,19975,19.2437,-0.000204375,-4.59918e-05
800,20000,19.2589,-0.000176367,-4.54823e-05
801,20025,19.2735,-6.61652e-05,-4.66901e-05
802,20050,19.2887,-0.000224525,-4.55611e-05
803,20075,19.3036,-0.000185368,-4.11982e-05
804,20100,19.3144,-0.000111344,-1.81396e-05
805,20125,19.3235,-0.000131134,4.8207e-05
806,20150,19.3347,7.8305e-05,0.000183143
807,20175,19.3488,0.000270007,0.000404645
808,20200,19.3634,0.000478096,0.000717054
809,20225,19.3785,0.000801001,0.00111375
810,20250,19.3951,0.00113867,0.00158253
811,20275,19.41,0.00159336,0.00210595
812,20300,19.4186,0.00201685,0.00266751
813,20325,19.4216,0.00233749,0.00325943
814,20350,19.4231,0.00280552,0.00388379
815,20375,19.4291,0.00334699,0.00454419
816,20400,19.4405,0.00392999,0.0052416
817,20425,19.4527,0.00452013,0.00597934
818,20450,19.4647,0.00502652,0.00676182
819,20475,19.4758,0.00575498,0.00758808
820,20500,19.4851,0.00635209,0.00845921
821,20525,19.4962,0.00675575,0.0093784
822,20550,19.5072,0.00749713,0.0103464
823,20575,19.5161,0.008218,0.0113596
824,20600,19.5261,0.00899646,0.0124143
825,20625,19.5393,0.0100161,0.0135086
826,20650,19.5555,0.0109069,0.0146415
827,20675,19.5727,0.012049,0.0158053
828,20700,19.5874,0.013376,0.0169998
829,20725,19.5982,0.0146765,0.0182281
830,20750,19.6047,0.0161378,0.0194971
831,20775,19.6073,0.0176138,0.0208142
832,20800,19.6118,0.0192994,0.0221772
833,20825,19.6215,0.0213747,0.0235765
834,20850,19.6337,0.0233343,0.0250076
835,20875,19.6436,0.0254182,0.0264625
836,20900,19.6479,0.0275871,0.027944
837,20925,19.6503,0.029545,0.0294585
838,20950,19.6529,0.0314912,0.0310139
839,20975,19.6573,0.0331965,0.0326161
840,21000,19.6655,0.0349526,0.0342566
841,21025,19.6752,0.037115,0.0359226
842,21050,19.6852,0.0392169,0.0376168
843,21075,19.6968,0.0415975,0.0393378
844,21100,19.7074,0.0443655,0.041083
845,21125,19.7153,0.0473136,0.04285
846,21150,19.7224,0.0505026,0.0446435
847,21175,19.7298,0.0533564,0.0464736
848,21200,19.7359,0.0564292,0.0483505
849,21225,19.7411,0.0602842,0.0502763
850,21250,19.7481,0.0645684,0.0522318
851,21275,19.7585,0.0697062,0.0541835
852,21300,19.7686,0.0749903,0.0561309
853,21325,19.7735,0.0799892,0.0580914
854,21350,19.7719,0.0854855,0.060089
855,21375,19.7665,0.0909392,0.0621407
856,21400,19.7643,0.0962629,0.0642376
857,21425,19.7669,0.101723,0.0663714
858,21450,19.7724,0.106697,0.0685314
859,21475,19.7804,0.111837,0.070678
860,21500,19.7869,0.117043,0.0728139
861,21525,19.7925,0.121279,0.0749735
862,21550,19.7994,0.125605,0.0771624
863,21575,19.8041,0.130248,0.0793801
864,21600,19.8054,0.135285,0.0816301
865,21625,19.8075,0.140794,0.083921
866,21650,19.8138,0.14547,0.0862585
867,21675,19.824,0.149986,0.0886138
868,21700,19.8345,0.155656,0.0909503
869,21725,19.8435,0.161763,0.0932582
870,21750,19.8503,0.168134,0.0955461
871,21775,19.8512,0.17432,0.0978638
872,21800,19.8464,0.180391,0.100257
873,21825,19.8416,0.187421,0.102721
874,21850,19.8413,0.194653,0.105223
875,21875,19.8462,0.201782,0.107715
876,21900,19.8507,0.208949,0.110171
877,21925,19.8522,0.215369,0.112598
878,21950,19.8525,0.221305,0.115013
879,21975,19.8513,0.225897,0.117467
880,22000,19.8511,0.229077,0.119989
881,22025,19.8539,0.232404,0.122552
882,22050,19.8567,0.235611,0.125132
883,22075,19.8603,0.238969,0.12772
884,22100,19.8657,0.243079,0.130315
885,22125,19.8719,0.246623,0.132908
886,22150,19.8784,0.250018,0.135458
887,22175,19.8845,0.252964,0.137975
888,22200,19.8875,0.254983,0.140508
889,22225,19.8863,0.257709,0.143112
890,22250,19.8827,0.261017,0.145819
891,22275,19.881,0.265595,0.148569
892,22300,19.8846,0.271805,0.151274
893,22325,19.89,0.277424,0.153914
894,22350,19.8919,0.282754,0.156489
895,22375,19.8868,0.28867,0.159058
896,22400,19.8777,0.293803,0.16169
897,22425,19.8699,0.297937,0.164392
898,22450,19.8648,0.300938,0.167171
899,22475,19.8651,0.30311,0.169985
900,22500,19.8691,0.305525,0.172741
901,22525,19.8723,0.307072,0.175436
902,22550,19.8756,0.30771,0.178113
903,22575,19.8793,0.308198,0.180785
904,22600,19.8802,0.308878,0.183457
905,22625,19.8775,0.310577,0.186148
906,22650,19.8752,0.311032,0.188896
907,22675,19.8762,0.308896,0.191723
908,22700,19.879,0.308125,0.194599
909,22725,19.8825,0.309829,0.19745
910,22750,19.8882,0.312407,0.200192
911,22775,19.8925,0.315463,0.202809
912,22800,19.8904,0.317905,0.205404
913,22825,19.8814,0.320517,0.208102
914,22850,19.8687,0.324102,0.210938
915,22875,19.8595,0.327781,0.213851
916,22900,19.8572,0.331279,0.216769
917,22925,19.8574,0.33442,0.219643
918,22950,19.8586,0.336866,0.222415
919,22975,19.8586,0.337633,0.225086
920,23000,19.8557,0.336631,0.227769
921,23025,19.854,0.334079,0.230533
922,23050,19.8542,0.330457,0.233357
923,23075,19.8527,0.327221,0.236218
924,23100,19.8505,0.325779,0.239104
925,23125,19.8506,0.324411,0.242028
926,23150,19.8555,0.321154,0.244954
927,23175,19.8636,0.317429,0.247772
928,23200,19.8704,0.314228,0.250454
929,23225,19.8725,0.31138,0.253077
930,23250,19.8685,0.308517,0.255786
931,23275,19.8587,0.306413,0.258682
932,23300,19.8499,0.306631,0.261699
933,23325,19.8478,0.308518,0.264708
934,23350,19.8509,0.310515,0.267639
935,23375,19.8523,0.312137,0.27044
936,23400,19.8477,0.314348,0.273131
937,23425,19.8401,0.315828,0.27582
938,23450,19.8315,0.31424,0.278606
939,23475,19.8237,0.310926,0.281546
940,23500,19.8216,0.307136,0.284576
941,23525,19.8245,0.302197,0.287584
942,23550,19.828,0.297562,0.29051
943,23575,19.8315,0.293647,0.293375
944,23600,19.8351,0.289184,0.296212
945,23625,19.8375,0.285219,0.298992
946,23650,19.8385,0.28111,0.301726
947,23675,19.8385,0.274026,0.304507
948,23700,19.8367,0.265391,0.307429
949,23725,19.8327,0.259822,0.310499
950,23750,19.8324,0.257866,0.313602
951,23775,19.8379,0.257819,0.31659
952,23800,19.8434,0.257824,0.319382
953,23825,19.8431,0.258006,0.322028
954,23850,19.8347,0.259019,0.324724
955,23875,19.82,0.260885,0.327602
956,23900,19.8062,0.262165,0.330631
957,23925,19.7983,0.261776,0.333745
958,23950,19.7972,0.262245,0.336866
959,23975,19.8017,0.261685,0.339896
960,24000,19.8055,0.258069,0.342773
961,24025,19.8055,0.254519,0.345547
962,24050,19.8061,0.249475,0.348352
963,24075,19.8079,0.242253,0.351225
964,24100,19.8062,0.236952,0.354163
965,24125,19.801,0.233784,0.357175
966,24150,19.7989,0.228569,0.360278
967,24175,19.8044,0.221172,0.363438
968,24200,19.8146,0.215043,0.366507
969,24225,19.8239,0.211782,0.369345
970,24250,19.8294,0.208709,0.371979
971,24275,19.8268,0.205969,0.374641
972,24300,19.8144,0.205085,0.377561
973,24325,19.7995,0.205379,0.380708
974,24350,19.7911,0.207646,0.383918
975,24375,19.791,0.210909,0.38712
976,24400,19.7934,0.21381,0.390226
977,24425,19.793,0.217228,0.393103
978,24450,19.7901,0.218637,0.395826
979,24475,19.7845,0.21648,0.398624
980,24500,19.7773,0.213662,0.401637
981,24525,19.7745,0.208294,0.404799
982,24550,19.7774,0.200396,0.408003
983,24575,19.7807,0.195531,0.411167
984,24600,19.7835,0.19299,0.414285
985,24625,19.7873,0.190264,0.417365
986,24650,19.7946,0.185971,0.420315
987,24675,19.804,0.179241,0.423078
988,24700,19.8093,0.171513,0.425804
989,24725,19.8048,0.164563,0.428734
990,24750,19.7938,0.160012,0.431939
991,24775,19.7867,0.160241,0.435268
992,24800,19.7898,0.162872,0.438564
993,24825,19.7974,0.165184,0.441699
994,24850,19.7995,0.16811,0.444574
995,24875,19.793,0.173063,0.4473
996,24900,19.78,0.178774,0.450138
997,24925,19.7643,0.181445,0.453215
998,24950,19.7508,0.182021,0.4565
999,24975,19.7462,0.183024,0.459881
1000,25000,19.7522,0.181942,0.463268
1001,25025,19.7607,0.17854,0.466526
1002,25050,19.7655,0.175747,0.469542
1003,25075,19.7677,0.172856,0.472449
1004,25100,19.7707,0.168536,0.475373
1005,25125,19.771,0.165392,0.47834
1006,25150,19.7669,0.161196,0.481416
1007,25175,19.7624,0.154019,0.484667
1008,25200,19.7627,0.146854,0.48806
1009,25225,19.7699,0.14464,0.491441
1010,25250,19.7815,0.144547,0.494626
1011,25275,19.7906,0.143771,0.497481
1012,25300,19.7894,0.14547,0.500155
1013,25325,19.7764,0.149547,0.503044
1014,25350,19.7559,0.154369,0.50626
1015,25375,19.7371,0.159149,0.509647
1016,25400,19.7277,0.164939,0.513111
1017,25425,19.728,0.172462,0.516578
1018,25450,19.7325,0.177893,0.519896
1019,25475,19.7349,0.179811,0.522935
1020,25500,19.7326,0.180388,0.525829
1021,25525,19.7274,0.1801,0.528859
1022,25550,19.7243,0.175796,0.532102
1023,25575,19.7244,0.16866,0.535478
1024,25600,19.7239,0.164016,0.53891
1025,25625,19.7217,0.16383,0.54234
1026,25650,19.7247,0.163772,0.545722
1027,25675,19.7376,0.159026,0.54896
1028,25700,19.7553,0.150788,0.551884
1029,25725,19.7648,0.145229,0.554566
1030,25750,19.7597,0.142356,0.557444
1031,25775,19.7415,0.141526,0.560749
1032,25800,19.7221,0.144198,0.564258
1033,25825,19.7164,0.148682,0.567784
1034,25850,19.7219,0.153632,0.571308
1035,25875,19.7258,0.160502,0.57463
1036,25900,19.7219,0.169094,0.577568
1037,25925,19.7125,0.176641,0.580355
1038,25950,19.6976,0.182671,0.583407
1039,25975,19.6799,0.185867,0.586814
1040,26000,19.6696,0.184866,0.59039
1041,26025,19.6717,0.181947,0.594046
1042,26050,19.6831,0.177999,0.597716
1043,26075,19.6937,0.174558,0.601197
1044,26100,19.6986,0.172986,0.604356
1045,26125,19.7017,0.172078,0.6073
1046,26150,19.7087,0.167149,0.610164
1047,26175,19.714,0.157322,0.613171
1048,26200,19.7081,0.146879,0.616523
1049,26225,19.6953,0.14194,0.620081
1050,26250,19.6936,0.141509,0.623653
1051,26275,19.7068,0.141127,0.627194
1052,26300,19.7192,0.140967,0.630505
1053,26325,19.7205,0.143507,0.633378
1054,26350,19.7103,0.150028,0.636118
1055,26375,19.689,0.157474,0.639186
1056,26400,19.6607,0.163389,0.64263
1057,26425,19.6365,0.169879,0.646249
1058,26450,19.6292,0.176304,0.649947
1059,26475,19.6374,0.179672,0.653706
1060,26500,19.6471,0.180562,0.657284
1061,26525,19.6507,0.18042,0.660448
1062,26550,19.651,0.178872,0.663408
1063,26575,19.6493,0.176202,0.666525
1064,26600,19.6465,0.169987,0.669889
1065,26625,19.64,0.161978,0.673458
1066,26650,19.6319,0.157276,0.677119
1067,26675,19.6335,0.155209,0.680691
1068,26700,19.652,0.149033,0.68414
1069,26725,19.6749,0.139656,0.687358
1070,26750,19.6892,0.132508,0.690162
