Time,StepCount,x_wp,x_ref,y_wp,y_ref,psi_wp,psi_ref
775,19375,20,18.9049,0,0,0,0
776,19400,20,18.9266,0,0,0,0
777,19425,20,18.9479,0,0,0,0
778,19450,20,18.9687,0,0,0,0
779,19475,20,18.9891,0,0,0,0
780,19500,20,19.0092,0,0,0,0
781,19525,20,19.0288,0,0,0,0
782,19550,20,19.048,0,0,0,0
783,19575,20,19.0669,0,0,0,0
784,19600,20,19.0853,0,0,0,0
785,19625,20,19.1035,0,0,0,0
786,19650,20,19.1212,0,0,0,0
787,19675,20,19.1386,0,0,0,0
788,19700,20,19.1557,0,0,0,0
789,19725,20,19.1724,0,0,0,0
790,19750,20,19.1888,0,0,0,0
791,19775,20,19.2048,0,0,0,0
792,19800,20,19.2206,0,0,0,0
793,19825,20,19.236,0,0,0,0
794,19850,20,19.2512,0,0,0,0
795,19875,20,19.266,0,0,0,0
796,19900,20,19.2805,0,0,0,0
797,19925,20,19.2948,0,0,0,0
798,19950,20,19.3087,0,0,0,0
799,19975,20,19.3224,0,0,0,0
800,20000,20,19.3358,0,0,0,0
801,20025,20,19.349,0,0,1.507,2.95069e-05
802,20050,20,19.3619,0,0,1.507,0.000117839
803,20075,20,19.3745,0,0,1.507,0.000263832
804,20100,20,19.3869,0,0,1.507,0.000466344
805,20125,20,19.3991,0,0,1.507,0.000724255
806,20150,20,19.411,0,0,1.507,0.00103647
807,20175,20,19.4226,0,0,1.507,0.00140191
808,20200,20,19.4341,0,0,1.507,0.00181952
809,20225,20,19.4453,0,0,1.507,0.00228828
810,20250,20,19.4562,0,0,1.507,0.00280716
811,20275,20,19.467,0,0,1.507,0.00337517
812,20300,20,19.4776,0,0,1.507,0.00399135
813,20325,20,19.4879,0,0,1.507,0.00465473
814,20350,20,19.4981,0,0,1.507,0.00536439
815,20375,20,19.508,0,0,1.507,0.0061194
816,20400,20,19.5177,0,0,1.507,0.00691887
817,20425,20,19.5273,0,0,1.507,0.00776192
818,20450,20,19.5367,0,0,1.507,0.00864768
819,20475,20,19.5458,0,0,1.507,0.00957531
820,20500,20,19.5548,0,0,1.507,0.010544
821,20525,20,19.5636,0,0,1.507,0.0115529
822,20550,20,19.5723,0,0,1.507,0.0126012
823,20575,20,19.5807,0,0,1.507,0.0136882
824,20600,20,19.5891,0,0,1.507,0.0148131
825,20625,20,19.5972,0,0,1.507,0.015975
826,20650,20,19.6052,0,0,1.507,0.0171734
827,20675,20,19.613,0,0,1.507,0.0184075
828,20700,20,19.6207,0,0,1.507,0.0196766
829,20725,20,19.6282,0,0,1.507,0.0209799
830,20750,20,19.6355,0,0,1.507,0.0223168
831,20775,20,19.6427,0,0,1.507,0.0236867
832,20800,20,19.6498,0,0,1.507,0.0250888
833,20825,20,19.6568,0,0,1.507,0.0265226
834,20850,20,19.6636,0,0,1.507,0.0279874
835,20875,20,19.6702,0,0,1.507,0.0294826
836,20900,20,19.6767,0,0,1.507,0.0310076
837,20925,20,19.6831,0,0,1.507,0.0325618
838,20950,20,19.6894,0,0,1.507,0.0341446
839,20975,20,19.6956,0,0,1.507,0.0357555
840,21000,20,19.7016,0,0,1.507,0.037394
841,21025,20,19.7075,0,0,1.507,0.0390593
842,21050,20,19.7133,0,0,1.507,0.0407511
843,21075,20,19.719,0,0,1.507,0.0424689
844,21100,20,19.7245,0,0,1.507,0.044212
845,21125,20,19.73,0,0,1.507,0.04598
846,21150,20,19.7353,0,0,1.507,0.0477724
847,21175,20,19.7406,0,0,1.507,0.0495887
848,21200,20,19.7457,0,0,1.507,0.0514284
849,21225,20,19.7508,0,0,1.507,0.0532911
850,21250,20,19.7557,0,0,1.507,0.0551764
851,21275,20,19.7605,0,0,1.507,0.0570837
852,21300,20,19.7653,0,0,1.507,0.0590127
853,21325,20,19.7699,0,0,1.507,0.0609629
854,21350,20,19.7745,0,0,1.507,0.0629338
855,21375,20,19.7789,0,0,1.507,0.0649252
856,21400,20,19.7833,0,0,1.507,0.0669365
857,21425,20,19.7876,0,0,1.507,0.0689674
858,21450,20,19.7918,0,0,1.507,0.0710175
859,21475,20,19.7959,0,0,1.507,0.0730864
860,21500,20,19.8,0,0,1.507,0.0751737
861,21525,20,19.8039,0,0,1.507,0.0772791
862,21550,20,19.8078,0,0,1.507,0.0794022
863,21575,20,19.8116,0,0,1.507,0.0815427
864,21600,20,19.8154,0,0,1.507,0.0837003
865,21625,20,19.819,0,0,1.507,0.0858745
866,21650,20,19.8226,0,0,1.507,0.088065
867,21675,20,19.8261,0,0,1.507,0.0902716
868,21700,20,19.8296,0,0,1.507,0.0924939
869,21725,20,19.8329,0,0,1.507,0.0947316
870,21750,20,19.8362,0,0,1.507,0.0969844
871,21775,20,19.8395,0,0,1.507,0.099252
872,21800,20,19.8427,0,0,1.507,0.101534
873,21825,20,19.8458,0,0,1.507,0.10383
874,21850,20,19.8488,0,0,1.507,0.106141
875,21875,20,19.8518,0,0,1.507,0.108465
876,21900,20,19.8548,0,0,1.507,0.110802
877,21925,20,19.8576,0,0,1.507,0.113152
878,21950,20,19.8605,0,0,1.507,0.115515
879,21975,20,19.8632,0,0,1.507,0.117891
880,22000,20,19.8659,0,0,1.507,0.12028
881,22025,20,19.8686,0,0,1.507,0.12268
882,22050,20,19.8712,0,0,1.507,0.125092
883,22075,20,19.8737,0,0,1.507,0.127516
884,22100,20,19.8762,0,0,1.507,0.129951
885,22125,20,19.8787,0,0,1.507,0.132398
886,22150,20,19.8811,0,0,1.507,0.134855
887,22175,20,19.8834,0,0,1.507,0.137323
888,22200,20,19.8858,0,0,1.507,0.139802
889,22225,20,19.888,0,0,1.507,0.142291
890,22250,20,19.8902,0,0,1.507,0.14479
891,22275,20,19.8924,0,0,1.507,0.147299
892,22300,20,19.8945,0,0,1.507,0.149818
893,22325,20,19.8966,0,0,1.507,0.152347
894,22350,20,19.8987,0,0,1.507,0.154884
895,22375,20,19.9007,0,0,1.507,0.157431
896,22400,20,19.9026,0,0,1.507,0.159987
897,22425,20,19.9046,0,0,1.507,0.162551
898,22450,20,19.9065,0,0,1.507,0.165125
899,22475,20,19.9083,0,0,1.507,0.167706
900,22500,20,19.9101,0,0,1.507,0.170296
901,22525,20,19.9119,0,0,1.507,0.172894
902,22550,20,19.9137,0,0,1.507,0.1755
903,22575,20,19.9154,0,0,1.507,0.178114
904,22600,20,19.917,0,0,1.507,0.180736
905,22625,20,19.9187,0,0,1.507,0.183365
906,22650,20,19.9203,0,0,1.507,0.186001
907,22675,20,19.9219,0,0,1.507,0.188644
908,22700,20,19.9234,0,0,1.507,0.191295
909,22725,20,19.9249,0,0,1.507,0.193953
910,22750,20,19.9264,0,0,1.507,0.196617
911,22775,20,19.9279,0,0,1.507,0.199288
912,22800,20,19.9293,0,0,1.507,0.201965
913,22825,20,19.9307,0,0,1.507,0.204649
914,22850,20,19.9321,0,0,1.507,0.207339
915,22875,20,19.9334,0,0,1.507,0.210035
916,22900,20,19.9347,0,0,1.507,0.212738
917,22925,20,19.936,0,0,1.507,0.215446
918,22950,20,19.9373,0,0,1.507,0.21816
919,22975,20,19.9385,0,0,1.507,0.220879
920,23000,20,19.9398,0,0,1.507,0.223604
921,23025,20,19.941,0,0,1.507,0.226335
922,23050,20,19.9421,0,0,1.507,0.229071
923,23075,20,19.9433,0,0,1.507,0.231812
924,23100,20,19.9444,0,0,1.507,0.234558
925,23125,20,19.9455,0,0,1.507,0.23731
926,23150,20,19.9466,0,0,1.507,0.240066
927,23175,20,19.9476,0,0,1.507,0.242827
928,23200,20,19.9487,0,0,1.507,0.245593
929,23225,20,19.9497,0,0,1.507,0.248363
930,23250,20,19.9507,0,0,1.507,0.251138
931,23275,20,19.9517,0,0,1.507,0.253918
932,23300,20,19.9526,0,0,1.507,0.256701
933,23325,20,19.9536,0,0,1.507,0.259489
934,23350,20,19.9545,0,0,1.507,0.262282
935,23375,20,19.9554,0,0,1.507,0.265078
936,23400,20,19.9563,0,0,1.507,0.267879
937,23425,20,19.9571,0,0,1.507,0.270683
938,23450,20,19.958,0,0,1.507,0.273491
939,23475,20,19.9588,0,0,1.507,0.276303
940,23500,20,19.9596,0,0,1.507,0.279119
941,23525,20,19.9604,0,0,1.507,0.281938
942,23550,20,19.9612,0,0,1.507,0.284761
943,23575,20,19.962,0,0,1.507,0.287588
944,23600,20,19.9627,0,0,1.507,0.290418
945,23625,20,19.9635,0,0,1.507,0.293251
946,23650,20,19.9642,0,0,1.507,0.296088
947,23675,20,19.9649,0,0,1.507,0.298928
948,23700,20,19.9656,0,0,1.507,0.301771
949,23725,20,19.9663,0,0,1.507,0.304617
950,23750,20,19.9669,0,0,1.507,0.307466
951,23775,20,19.9676,0,0,1.507,0.310318
952,23800,20,19.9682,0,0,1.507,0.313173
953,23825,20,19.9689,0,0,1.507,0.316031
954,23850,20,19.9695,0,0,1.507,0.318892
955,23875,20,19.9701,0,0,1.507,0.321755
956,23900,20,19.9707,0,0,1.507,0.324622
957,23925,20,19.9713,0,0,1.507,0.32749
958,23950,20,19.9718,0,0,1.507,0.330362
959,23975,20,19.9724,0,0,1.507,0.333236
960,24000,20,19.9729,0,0,1.507,0.336112
961,24025,20,19.9735,0,0,1.507,0.338991
962,24050,20,19.974,0,0,1.507,0.341873
963,24075,20,19.9745,0,0,1.507,0.344756
964,24100,20,19.975,0,0,1.507,0.347642
965,24125,20,19.9755,0,0,1.507,0.350531
966,24150,20,19.976,0,0,1.507,0.353421
967,24175,20,19.9765,0,0,1.507,0.356314
968,24200,20,19.9769,0,0,1.507,0.359209
969,24225,20,19.9774,0,0,1.507,0.362105
970,24250,20,19.9778,0,0,1.507,0.365004
971,24275,20,19.9783,0,0,1.507,0.367905
972,24300,20,19.9787,0,0,1.507,0.370808
973,24325,20,19.9791,0,0,1.507,0.373713
974,24350,20,19.9795,0,0,1.507,0.37662
975,24375,20,19.98,0,0,1.507,0.379528
976,24400,20,19.9803,0,0,1.507,0.382438
977,24425,20,19.9807,0,0,1.507,0.38535
978,24450,20,19.9811,0,0,1.507,0.388264
979,24475,20,19.9815,0,0,1.507,0.39118
980,24500,20,19.9819,0,0,1.507,0.394097
981,24525,20,19.9822,0,0,1.507,0.397016
982,24550,20,19.9826,0,0,1.507,0.399936
983,24575,20,19.9829,0,0,1.507,0.402858
984,24600,20,19.9833,0,0,1.507,0.405782
985,24625,20,19.9836,0,0,1.507,0.408707
986,24650,20,19.9839,0,0,1.507,0.411634
987,24675,20,19.9842,0,0,1.507,0.414562
988,24700,20,19.9845,0,0,1.507,0.417491
989,24725,20,19.9848,0,0,1.507,0.420422
990,24750,20,19.9851,0,0,1.507,0.423354
991,24775,20,19.9854,0,0,1.507,0.426288
992,24800,20,19.9857,0,0,1.507,0.429223
993,24825,20,19.986,0,0,1.507,0.432159
994,24850,20,19.9863,0,0,1.507,0.435096
995,24875,20,19.9866,0,0,1.507,0.438035
996,24900,20,19.9868,0,0,1.507,0.440975
997,24925,20,19.9871,0,0,1.507,0.443916
998,24950,20,19.9873,0,0,1.507,0.446858
999,24975,20,19.9876,0,0,1.507,0.449802
1000,25000,20,19.9878,0,0,1.507,0.452746
1001,25025,20,19.9881,0,0,1.507,0.455692
1002,25050,20,19.9883,0,0,1.507,0.458639
1003,25075,20,19.9885,0,0,1.507,0.461586
1004,25100,20,19.9888,0,0,1.507,0.464535
1005,25125,20,19.989,0,0,1.507,0.467485
1006,25150,20,19.9892,0,0,1.507,0.470436
1007,25175,20,19.9894,0,0,1.507,0.473387
1008,25200,20,19.9896,0,0,1.507,0.47634
1009,25225,20,19.9898,0,0,1.507,0.479294
1010,25250,20,19.99,0,0,1.507,0.482248
1011,25275,20,19.9902,0,0,1.507,0.485204
1012,25300,20,19.9904,0,0,1.507,0.48816
1013,25325,20,19.9906,0,0,1.507,0.491117
1014,25350,20,19.9908,0,0,1.507,0.494076
1015,25375,20,19.991,0,0,1.507,0.497034
1016,25400,20,19.9912,0,0,1.507,0.499994
1017,25425,20,19.9913,0,0,1.507,0.502955
1018,25450,20,19.9915,0,0,1.507,0.505916
1019,25475,20,19.9917,0,0,1.507,0.508878
1020,25500,20,19.9918,0,0,1.507,0.511841
1021,25525,20,19.992,0,0,1.507,0.514804
1022,25550,20,19.9922,0,0,1.507,0.517769
1023,25575,20,19.9923,0,0,1.507,0.520734
1024,25600,20,19.9925,0,0,1.507,0.523699
1025,25625,20,19.9926,0,0,1.507,0.526666
1026,25650,20,19.9928,0,0,1.507,0.529633
1027,25675,20,19.9929,0,0,1.507,0.5326
1028,25700,20,19.9931,0,0,1.507,0.535569
1029,25725,20,19.9932,0,0,1.507,0.538538
1030,25750,20,19.9933,0,0,1.507,0.541507
1031,25775,20,19.9935,0,0,1.507,0.544477
1032,25800,20,19.9936,0,0,1.507,0.547448
1033,25825,20,19.9937,0,0,1.507,0.550419
1034,25850,20,19.9938,0,0,1.507,0.553391
1035,25875,20,19.994,0,0,1.507,0.556364
1036,25900,20,19.9941,0,0,1.507,0.559337
1037,25925,20,19.9942,0,0,1.507,0.56231
1038,25950,20,19.9943,0,0,1.507,0.565284
1039,25975,20,19.9944,0,0,1.507,0.568259
1040,26000,20,19.9945,0,0,1.507,0.571234
1041,26025,20,19.9946,0,0,1.507,0.574209
1042,26050,20,19.9948,0,0,1.507,0.577185
1043,26075,20,19.9949,0,0,1.507,0.580162
1044,26100,20,19.995,0,0,1.507,0.583139
1045,26125,20,19.9951,0,0,1.507,0.586116
1046,26150,20,19.9952,0,0,1.507,0.589094
1047,26175,20,19.9953,0,0,1.507,0.592073
1048,26200,20,19.9953,0,0,1.507,0.595051
1049,26225,20,19.9954,0,0,1.507,0.598031
1050,26250,20,19.9955,0,0,1.507,0.60101
1051,26275,20,19.9956,0,0,1.507,0.60399
1052,26300,20,19.9957,0,0,1.507,0.606971
1053,26325,20,19.9958,0,0,1.507,0.609951
1054,26350,20,19.9959,0,0,1.507,0.612933
1055,26375,20,19.996,0,0,1.507,0.615914
1056,26400,20,19.996,0,0,1.507,0.618896
1057,26425,20,19.9961,0,0,1.507,0.621878
1058,26450,20,19.9962,0,0,1.507,0.624861
1059,26475,20,19.9963,0,0,1.507,0.627844
1060,26500,20,19.9963,0,0,1.507,0.630827
1061,26525,20,19.9964,0,0,1.507,0.633811
1062,26550,20,19.9965,0,0,1.507,0.636795
1063,26575,20,19.9966,0,0,1.507,0.639779
1064,26600,20,19.9966,0,0,1.507,0.642763
1065,26625,20,19.9967,0,0,1.507,0.645748
1066,26650,20,19.9968,0,0,1.507,0.648734
1067,26675,20,19.9968,0,0,1.507,0.651719
1068,26700,20,19.9969,0,0,1.507,0.654705
1069,26725,20,19.9969,0,0,1.507,0.657691
1070,26750,20,19.997,0,0,1.507,0.660677
1071,26775,20,19.9971,0,0,1.507,0.663664
1072,26800,20,19.9971,0,0,1.507,0.666651
1073,26825,20,19.9972,0,0,1.507,0.669638
1074,26850,20,19.9972,0,0,1.507,0.672625
1075,26875,20,19.9973,0,0,1.507,0.675613
1076,26900,20,19.9973,0,0,1.507,0.678601
1077,26925,20,19.9974,0,0,1.507,0.681589
1078,26950,20,19.9974,0,0,1.507,0.684577
1079,26975,20,19.9975,0,0,1.507,0.687566
1080,27000,20,19.9975,0,0,1.507,0.690554
1081,27025,20,19.9976,0,0,1.507,0.693543
1082,27050,20,19.9976,0,0,1.507,0.696533
1083,27075,20,19.9977,0,0,1.507,0.699522
1084,27100,20,19.9977,0,0,1.507,0.702512
1085,27125,20,19.9978,0,0,1.507,0.705502
1086,27150,20,19.9978,0,0,1.507,0.708492
1087,27175,20,19.9979,0,0,1.507,0.711482
1088,27200,20,19.9979,0,0,1.507,0.714472
1089,27225,20,19.9979,0,0,1.507,0.717463
1090,27250,20,19.998,0,0,1.507,0.720454
1091,27275,20,19.998,0,0,1.507,0.723445
1092,27300,20,19.9981,0,0,1.507,0.726436
1093,27325,20,19.9981,0,0,1.507,0.729427
1094,27350,20,19.9981,0,0,1.507,0.732419
1095,27375,20,19.9982,0,0,1.507,0.735411
1096,27400,20,19.9982,0,0,1.507,0.738403
1097,27425,20,19.9983,0,0,1.507,0.741395
1098,27450,20,19.9983,0,0,1.507,0.744387
1099,27475,20,19.9983,0,0,1.507,0.747379
1100,27500,20,19.9984,0,0,1.507,0.750372
1101,27525,20,19.9984,0,0,1.507,0.753364
1102,27550,20,19.9984,0,0,1.507,0.756357
1103,27575,20,19.9985,0,0,1.507,0.75935
1104,27600,20,19.9985,0,0,1.507,0.762343
1105,27625,20,19.9985,0,0,1.507,0.765336
1106,27650,20,19.9985,0,0,1.507,0.76833
1107,27675,20,19.9986,0,0,1.507,0.771323
1108,27700,20,19.9986,0,0,1.507,0.774317
1109,27725,20,19.9986,0,0,1.507,0.77731
1110,27750,20,19.9987,0,0,1.507,0.780304
1111,27775,20,19.9987,0,0,1.507,0.783298
1112,27800,20,19.9987,0,0,1.507,0.786292
1113,27825,20,19.9987,0,0,1.507,0.789287
1114,27850,20,19.9988,0,0,1.507,0.792281
1115,27875,20,19.9988,0,0,1.507,0.795275
1116,27900,20,19.9988,0,0,1.507,0.79827
1117,27925,20,19.9988,0,0,1.507,0.801264
1118,27950,20,19.9989,0,0,1.507,0.804259
1119,27975,20,19.9989,0,0,1.507,0.807254
1120,28000,20,19.9989,0,0,1.507,0.810249
1121,28025,20,19.9989,0,0,1.507,0.813244
1122,28050,20,19.9989,0,0,1.507,0.816239
1123,28075,20,19.999,0,0,1.507,0.819235
1124,28100,20,19.999,0,0,1.507,0.82223
1125,28125,20,19.999,0,0,1.507,0.825225
1126,28150,20,19.999,0,0,1.507,0.828221
1127,28175,20,19.999,0,0,1.507,0.831217
1128,28200,20,19.9991,0,0,1.507,0.834212
1129,28225,20,19.9991,0,0,1.507,0.837208
1130,28250,20,19.9991,0,0,1.507,0.840204
1131,28275,20,19.9991,0,0,1.507,0.8432
1132,28300,20,19.9991,0,0,1.507,0.846196
1133,28325,20,19.9991,0,0,1.507,0.849192
1134,28350,20,19.9992,0,0,1.507,0.852188
1135,28375,20,19.9992,0,0,1.507,0.855185
1136,28400,20,19.9992,0,0,1.507,0.858181
1137,28425,20,19.9992,0,0,1.507,0.861177
1138,28450,20,19.9992,0,0,1.507,0.864174
1139,28475,20,19.9992,0,0,1.507,0.86717
1140,28500,20,19.9993,0,0,1.507,0.870167
1141,28525,20,19.9993,0,0,1.507,0.873164
1142,28550,20,19.9993,0,0,1.507,0.87616
1143,28575,20,19.9993,0,0,1.507,0.879157
1144,28600,20,19.9993,0,0,1.507,0.882154
1145,28625,20,19.9993,0,0,1.507,0.885151
1146,28650,20,19.9993,0,0,1.507,0.888148
1147,28675,20,19.9994,0,0,1.507,0.891145
1148,28700,20,19.9994,0,0,1.507,0.894142
1149,28725,20,19.9994,0,0,1.507,0.897139
1150,28750,20,19.9994,0,0,1.507,0.900137
1151,28775,20,19.9994,0,0,1.507,0.903134
1152,28800,20,19.9994,0,0,1.507,0.906131
1153,28825,20,19.9994,0,0,1.507,0.909129
1154,28850,20,19.9994,0,0,1.507,0.912126
1155,28875,20,19.9995,0,0,1.507,0.915124
1156,28900,20,19.9995,0,0,1.507,0.918121
1157,28925,20,19.9995,0,0,1.507,0.921119
1158,28950,20,19.9995,0,0,1.507,0.924116
1159,28975,20,19.9995,0,0,1.507,0.927114
1160,29000,20,19.9995,0,0,1.507,0.930112
1161,29025,20,19.9995,0,0,1.507,0.93311
1162,29050,20,19.9995,0,0,1.507,0.936108
1163,29075,20,19.9995,0,0,1.507,0.939105
1164,29100,20,19.9995,0,0,1.507,0.942103
1165,29125,20,19.9996,0,0,1.507,0.945101
1166,29150,20,19.9996,0,0,1.507,0.948099
1167,29175,20,19.9996,0,0,1.507,0.951097
1168,29200,20,19.9996,0,0,1.507,0.954095
1169,29225,20,19.9996,0,0,1.507,0.957093
1170,29250,20,19.9996,0,0,1.507,0.960092
1171,29275,20,19.9996,0,0,1.507,0.96309
1172,29300,20,19.9996,0,0,1.507,0.966088
1173,29325,20,19.9996,0,0,1.507,0.969086
1174,29350,20,19.9996,0,0,1.507,0.972085
1175,29375,20,19.9996,0,0,1.507,0.975083
1176,29400,20,19.9996,0,0,1.507,0.978081
1177,29425,20,19.9996,0,0,1.507,0.98108
1178,29450,20,19.9997,0,0,1.507,0.984078
1179,29475,20,19.9997,0,0,1.507,0.987077
1180,29500,20,19.9997,0,0,1.507,0.990075
1181,29525,20,19.9997,0,0,1.507,0.993074
1182,29550,20,19.9997,0,0,1.507,0.996072
1183,29575,20,19.9997,0,0,1.507,0.999071
1184,29600,20,19.9997,0,0,1.507,1.00207
1185,29625,20,19.9997,0,0,1.507,1.00507
1186,29650,20,19.9997,0,0,1.507,1.00807
1187,29675,20,19.9997,0,0,1.507,1.01107
1188,29700,20,19.9997,0,0,1.507,1.01406
1189,29725,20,19.9997,0,0,1.507,1.01706
1190,29750,20,19.9997,0,0,1.507,1.02006
1191,29775,20,19.9997,0,0,1.507,1.02306
1192,29800,20,19.9997,0,0,1.507,1.02606
1193,29825,20,19.9997,0,0,1.507,1.02906
1194,29850,20,19.9997,0,0,1.507,1.03206
1195,29875,20,19.9998,0,0,1.507,1.03506
1196,29900,20,19.9998,0,0,1.507,1.03805
1197,29925,20,19.9998,0,0,1.507,1.04105
1198,29950,20,19.9998,0,0,1.507,1.04405
1199,29975,20,19.9998,0,0,1.507,1.04705
1200,30000,20,19.9998,0,0,1.507,1.05005
1201,30025,20,19.9998,0,0,1.507,1.05302
1202,30050,20,19.9998,0,0,1.507,1.05593
1203,30075,20,19.9998,0,0,1.507,1.05878
1204,30100,20,19.9998,0,0,1.507,1.06158
1205,30125,20,19.9998,0,0,1.507,1.06432
1206,30150,20,19.9998,0,0,1.507,1.06701
1207,30175,20,19.9998,0,0,1.507,1.06964
1208,30200,20,19.9998,0,0,1.507,1.07222
1209,30225,20,19.9998,0,0,1.507,1.07475
1210,30250,20,19.9998,0,0,1.507,1.07723
1211,30275,20,19.9998,0,0,1.507,1.07967
1212,30300,20,19.9998,0,0,1.507,1.08205
1213,30325,20,19.9998,0,0,1.507,1.08438
1214,30350,20,19.9998,0,0,1.507,1.08667
1215,30375,20,19.9998,0,0,1.507,1.08892
1216,30400,20,19.9998,0,0,1.507,1.09112
1217,30425,20,19.9998,0,0,1.507,1.09327
1218,30450,20,19.9998,0,0,1.507,1.09539
1219,30475,20,19.9998,0,0,1.507,1.09746
1220,30500,20,19.9999,0,0,1.507,1.09949
1221,30525,20,19.9999,0,0,1.507,1.10148
1222,30550,20,19.9999,0,0,1.507,1.10343
1223,30575,20,19.9999,0,0,1.507,1.10534
1224,30600,20,19.9999,0,0,1.507,1.10722
1225,30625,20,19.9999,0,0,1.507,1.10906
1226,30650,20,19.9999,0,0,1.507,1.11086
1227,30675,20,19.9999,0,0,1.507,1.11262
1228,30700,20,19.9999,0,0,1.507,1.11435
1229,30725,20,19.9999,0,0,1.507,1.11605
1230,30750,20,19.9999,0,0,1.507,1.11771
1231,30775,20,19.9999,0,0,1.507,1.11934
1232,30800,20,19.9999,0,0,1.507,1.12094
1233,30825,20,19.9999,0,0,1.507,1.1225
1234,30850,20,19.9999,0,0,1.507,1.12404
1235,30875,20,19.9999,0,0,1.507,1.12554
1236,30900,20,19.9999,0,0,1.507,1.12702
1237,30925,20,19.9999,0,0,1.507,1.12846
1238,30950,20,19.9999,0,0,1.507,1.12988
1239,30975,20,19.9999,0,0,1.507,1.13127
1240,31000,20,19.9999,0,0,1.507,1.13263
1241,31025,20,19.9999,0,0,1.507,1.13396
1242,31050,20,19.9999,0,0,1.507,1.13527
1243,31075,20,19.9999,0,0,1.507,1.13655
1244,31100,20,19.9999,0,0,1.507,1.13781
1245,31125,20,19.9999,0,0,1.507,1.13904
1246,31150,20,19.9999,0,0,1.507,1.14025
1247,31175,20,19.9999,0,0,1.507,1.14143
1248,31200,20,19.9999,0,0,1.507,1.14259
1249,31225,20,19.9999,0,0,1.507,1.14373
1250,31250,20,19.9999,0,0,1.507,1.14484
1251,31275,20,19.9999,0,0,1.507,1.14593
1252,31300,20,19.9999,0,0,1.507,1.14701
1253,31325,20,19.9999,0,0,1.507,1.14805
1254,31350,20,19.9999,0,0,1.507,1.14908
1255,31375,20,19.9999,0,0,1.507,1.15009
1256,31400,20,19.9999,0,0,1.507,1.15108
1257,31425,20,19.9999,0,0,1.507,1.15205
1258,31450,20,19.9999,0,0,1.507,1.153
1259,31475,20,19.9999,0,0,1.507,1.15393
1260,31500,20,19.9999,0,0,1.507,1.15484
1261,31525,20,19.9999,0,0,1.507,1.15574
1262,31550,20,19.9999,0,0,1.507,1.15661
1263,31575,20,19.9999,0,0,1.507,1.15747
1264,31600,20,19.9999,0,0,1.507,1.15831
1265,31625,20,19.9999,0,0,1.507,1.15914
1266,31650,20,19.9999,0,0,1.507,1.15995
1267,31675,20,19.9999,0,0,1.507,1.16074
1268,31700,20,19.9999,0,0,1.507,1.16152
1269,31725,20,19.9999,0,0,1.507,1.16228
1270,31750,20,19.9999,0,0,1.507,1.16303
1271,31775,20,19.9999,0,0,1.507,1.16376
1272,31800,20,19.9999,0,0,1.507,1.16448
1273,31825,20,19.9999,0,0,1.507,1.16518
1274,31850,20,19.9999,0,0,1.507,1.16587
1275,31875,20,20,0,0,1.507,1.16655
1276,31900,20,20,0,0,1.507,1.16721
1277,31925,20,20,0,0,1.507,1.16786
1278,31950,20,20,0,0,1.507,1.1685
1279,31975,20,20,0,0,1.507,1.16912
1280,32000,20,20,0,0,1.507,1.16973
1281,32025,20,20,0,0,1.507,1.17033
1282,32050,20,20,0,0,1.507,1.17092
1283,32075,20,20,0,0,1.507,1.17149
1284,32100,20,20,0,0,1.507,1.17206
1285,32125,20,20,0,0,1.507,1.17261
1286,32150,20,20,0,0,1.507,1.17315
1287,32175,20,20,0,0,1.507,1.17369
1288,32200,20,20,0,0,1.507,1.17421
1289,32225,20,20,0,0,1.507,1.17472
1290,32250,20,20,0,0,1.507,1.17522
1291,32275,20,20,0,0,1.507,1.17571
1292,32300,20,20,0,0,1.507,1.17619
1293,32325,20,20,0,0,1.507,1.17666
1294,32350,20,20,0,0,1.507,1.17712
1295,32375,20,20,0,0,1.507,1.17758
1296,32400,20,20,0,0,1.507,1.17802
1297,32425,20,20,0,0,1.507,1.17846
1298,32450,20,20,0,0,1.507,1.17888
1299,32475,20,20,0,0,1.507,1.1793
1300,32500,20,20,0,0,1.507,1.17971
1301,32525,20,20,20,0.000983563,1.507,1.18011
1302,32550,20,20,20,0.00392798,1.507,1.18051
1303,32575,20,20,20,0.00879441,1.507,1.18089
1304,32600,20,20,20,0.0155448,1.507,1.18127
1305,32625,20,20,20,0.0241418,1.507,1.18164
1306,32650,20,20,20,0.034549,1.507,1.18201
1307,32675,20,20,20,0.0467303,1.507,1.18236
1308,32700,20,20,20,0.0606508,1.507,1.18271
1309,32725,20,20,20,0.0762759,1.507,1.18305
1310,32750,20,20,20,0.0935719,1.507,1.18339
1311,32775,20,20,20,0.112506,1.507,1.18372
1312,32800,20,20,20,0.133045,1.507,1.18404
1313,32825,20,20,20,0.155158,1.507,1.18436
1314,32850,20,20,20,0.178813,1.507,1.18467
1315,32875,20,20,20,0.20398,1.507,1.18497
1316,32900,20,20,20,0.230629,1.507,1.18527
1317,32925,20,20,20,0.258731,1.507,1.18556
1318,32950,20,20,20,0.288256,1.507,1.18585
1319,32975,20,20,20,0.319177,1.507,1.18613
1320,33000,20,20,20,0.351466,1.507,1.1864
1321,33025,20,20,20,0.385096,1.507,1.18667
1322,33050,20,20,20,0.42004,1.507,1.18693
1323,33075,20,20,20,0.456273,1.507,1.18719
1324,33100,20,20,20,0.493768,1.507,1.18745
1325,33125,20,20,20,0.532502,1.507,1.18769
1326,33150,20,20,20,0.572448,1.507,1.18794
