Time,StepCount,q[1],q[2],q[3]
541,13525,1.13892,-0.000271675,-0.000127447
542,13550,1.20788,-0.00027811,-0.000131868
543,13575,1.27624,-0.00028533,-0.000128637
544,13600,1.34149,-4.48534e-06,-0.000125631
545,13625,1.40774,-0.000195111,-0.000122778
546,13650,1.47293,-0.000215148,-0.000118142
547,13675,1.52465,8.28287e-05,-0.00011722
548,13700,1.5703,-0.000255739,-0.000121468
549,13725,1.61859,-0.000227754,-0.000128315
550,13750,1.67306,-0.000231036,-0.000130043
551,13775,1.73997,-0.000434575,-0.000122987
552,13800,1.8193,-0.000144738,-0.000114396
553,13825,1.90387,-9.79584e-05,-0.000103288
554,13850,1.98211,-6.34593e-05,-9.94648e-05
555,13875,2.04662,1.4874e-05,-0.000110839
556,13900,2.10624,-0.000349198,-0.000130816
557,13925,2.17779,-0.000311372,-0.000152316
558,13950,2.26756,-0.000174517,-0.000168364
559,13975,2.37081,-0.000346705,-0.000172334
560,14000,2.4762,-0.000161337,-0.000172242
561,14025,2.57417,-0.000129261,-0.000169048
562,14050,2.65994,-0.000196442,-0.000167428
563,14075,2.72837,-5.24273e-05,-0.000171735
564,14100,2.78895,-0.000339377,-0.000176749
565,14125,2.84665,-0.000249214,-0.000181043
566,14150,2.90581,-0.00016178,-0.000182685
567,14175,2.97535,-0.000429253,-0.000175768
568,14200,3.05341,-0.000259208,-0.000166334
569,14225,3.13441,-0.000317342,-0.000148609
570,14250,3.21419,-0.00029039,-0.000125638
571,14275,3.28716,-6.05588e-05,-0.000108668
572,14300,3.34983,-0.00021957,-0.000105997
573,14325,3.40519,-0.000353484,-0.000111965
574,14350,3.46652,-0.000442146,-0.000116437
575,14375,3.54935,-0.000428336,-0.00011742
576,14400,3.65361,-0.000197806,-0.000114564
577,14425,3.76592,-0.000250969,-0.00010357
578,14450,3.87458,-0.000186071,-9.14184e-05
579,14475,3.97219,-3.14052e-05,-8.73698e-05
580,14500,4.06258,-0.000228592,-9.22387e-05
581,14525,4.14685,-0.000163906,-0.000100197
582,14550,4.2256,-0.000175513,-0.000103507
583,14575,4.30343,-0.000314441,-9.90432e-05
584,14600,4.38068,8.17296e-05,-9.57673e-05
585,14625,4.4647,-6.37371e-05,-8.44782e-05
586,14650,4.55649,-0.000110783,-6.62042e-05
587,14675,4.64041,0.000282176,-4.82477e-05
588,14700,4.71352,8.83741e-05,-3.78312e-05
589,14725,4.77853,0.000102086,-3.49427e-05
590,14750,4.83872,0.000194096,-3.42016e-05
591,14775,4.90367,-6.58027e-05,-2.96454e-05
592,14800,4.98173,7.73129e-05,-2.54355e-05
593,14825,5.07705,0.000140657,-1.45814e-05
594,14850,5.18264,0.000284595,9.7158e-07
595,14875,5.28317,0.00052865,9.61374e-06
596,14900,5.37125,0.000352832,2.14175e-06
597,14925,5.45301,0.000221014,-1.57549e-05
598,14950,5.53942,0.000304215,-3.42823e-05
599,14975,5.63841,0.000217256,-4.71241e-05
600,15000,5.74588,0.00029761,-5.56916e-05
601,15025,5.85615,0.00023334,-5.55782e-05
602,15050,5.96212,0.000396418,-5.11313e-05
603,15075,6.05395,0.000569619,-5.01254e-05
604,15100,6.13808,0.000279555,-5.10666e-05
605,15125,6.21383,0.000486469,-5.23566e-05
606,15150,6.28144,0.000535826,-5.64665e-05
607,15175,6.34952,0.000242081,-6.06743e-05
608,15200,6.42288,0.000432487,-6.51811e-05
609,15225,6.50436,0.000224139,-5.92067e-05
610,15250,6.59416,0.000280505,-4.76066e-05
611,15275,6.68874,0.000543289,-3.40938e-05
612,15300,6.77991,0.000472452,-2.51226e-05
613,15325,6.85771,0.000581058,-2.92249e-05
614,15350,6.92351,0.000404041,-4.43528e-05
615,15375,6.99433,0.000140066,-6.1054e-05
616,15400,7.0844,0.000390923,-7.759e-05
617,15425,7.19444,0.000291537,-8.25421e-05
618,15450,7.31503,0.000293013,-7.96384e-05
619,15475,7.43271,0.000493421,-7.56322e-05
620,15500,7.54459,0.000346583,-7.38842e-05
621,15525,7.64439,0.000431797,-7.87207e-05
622,15550,7.73174,0.000375669,-8.72432e-05
623,15575,7.81045,0.000136127,-9.20694e-05
624,15600,7.88157,0.000417353,-9.63872e-05
625,15625,7.95915,0.000249773,-9.22825e-05
626,15650,8.0505,0.000198563,-8.26131e-05
627,15675,8.14505,0.000354378,-6.8964e-05
628,15700,8.23679,0.000231621,-4.92264e-05
629,15725,8.32138,0.000397586,-3.13175e-05
630,15750,8.39468,0.000428806,-2.39463e-05
631,15775,8.45978,0.000193934,-2.63152e-05
632,15800,8.52517,0.000157834,-3.02864e-05
633,15825,8.60513,2.98915e-05,-2.93166e-05
634,15850,8.70661,0.000234453,-2.65219e-05
635,15875,8.81973,0.000335792,-1.83369e-05
636,15900,8.93179,0.000262277,-8.21913e-06
637,15925,9.03487,0.000399347,-5.49247e-06
638,15950,9.13068,0.000281077,-1.40936e-05
639,15975,9.22706,0.000134737,-2.70373e-05
640,16000,9.32571,0.000269361,-3.94082e-05
641,16025,9.42992,8.78096e-06,-4.19189e-05
642,16050,9.53548,0.000217169,-4.28671e-05
643,16075,9.6342,0.000410797,-4.1829e-05
644,16100,9.73183,0.000105675,-3.30402e-05
645,16125,9.82548,0.000371553,-2.20958e-05
646,16150,9.9104,0.000442646,-1.6336e-05
647,16175,9.98663,0.000168896,-1.83884e-05
648,16200,10.0574,0.000341005,-2.41327e-05
649,16225,10.1303,0.000129355,-2.51583e-05
650,16250,10.2109,6.11062e-05,-2.3733e-05
651,16275,10.3049,0.000186211,-1.89439e-05
652,16300,10.4107,0.000190132,-6.69987e-06
653,16325,10.5151,0.000443033,2.87674e-06
654,16350,10.6051,0.000422854,-3.41993e-06
655,16375,10.6839,9.15352e-05,-2.42273e-05
656,16400,10.764,0.000139521,-4.849e-05
657,16425,10.8601,6.542e-05,-6.75364e-05
658,16450,10.9733,8.25501e-05,-8.13356e-05
659,16475,11.0948,5.65116e-05,-8.79586e-05
660,16500,11.2208,2.04716e-05,-8.65323e-05
661,16525,11.3386,0.00029197,-8.73881e-05
662,16550,11.445,0.000104767,-9.49468e-05
663,16575,11.5384,-4.11117e-05,-0.000103288
664,16600,11.6148,0.00020564,-0.000111626
665,16625,11.688,-9.02017e-05,-0.000117323
666,16650,11.7703,-7.13652e-05,-0.000122967
667,16675,11.8606,-7.97662e-05,-0.000122314
668,16700,11.9575,-0.00027542,-0.000111281
669,16725,12.0575,-6.00784e-06,-9.70594e-05
670,16750,12.1535,-6.52098e-06,-8.46893e-05
671,16775,12.2385,-4.96106e-05,-8.3218e-05
672,16800,12.3099,-2.66481e-05,-9.33771e-05
673,16825,12.3791,-0.000420797,-0.0001056
674,16850,12.4633,-0.000305659,-0.000118999
675,16875,12.5677,-0.000216677,-0.000125297
676,16900,12.687,-0.000364522,-0.000119627
677,16925,12.8077,-0.000133085,-0.000112224
678,16950,12.9243,-0.000204744,-0.000108429
679,16975,13.0348,-0.000295409,-0.000111602
680,17000,13.138,-0.000171959,-0.000121153
681,17025,13.2406,-0.000493855,-0.000127753
682,17050,13.3394,-0.000352292,-0.00013278
683,17075,13.4328,-0.00025331,-0.0001329
684,17100,13.5297,-0.000460578,-0.000123381
685,17125,13.6304,-0.000285504,-0.000110705
686,17150,13.7314,-0.000326543,-9.33384e-05
687,17175,13.8256,-0.00033474,-7.6064e-05
688,17200,13.9087,-0.000174466,-6.58147e-05
689,17225,13.9834,-0.000382086,-6.41651e-05
690,17250,14.0542,-0.000441802,-6.58276e-05
691,17275,14.133,-0.000547644,-6.31248e-05
692,17300,14.2313,-0.000495776,-5.70996e-05
693,17325,14.3436,-0.000226111,-4.83659e-05
694,17350,14.4557,-0.000282863,-3.74753e-05
695,17375,14.5576,-0.000215493,-3.31408e-05
696,17400,14.6481,-0.000202054,-4.13309e-05
697,17425,14.7403,-0.000456014,-5.54885e-05
698,17450,14.8404,-0.000279228,-7.09309e-05
699,17475,14.9515,-0.000421106,-7.80761e-05
700,17500,15.0743,-0.000463263,-7.8623e-05
701,17525,15.1968,-5.59833e-05,-8.06672e-05
702,17550,15.3158,-0.000258443,-7.82873e-05
703,17575,15.426,-0.000251989,-7.27682e-05
704,17600,15.5184,3.90463e-05,-6.89772e-05
705,17625,15.5986,-0.000231196,-7.11514e-05
706,17650,15.6764,-0.00017104,-7.77602e-05
707,17675,15.7558,-0.000165951,-8.14797e-05
708,17700,15.84,-0.00036355,-7.90188e-05
709,17725,15.9328,-0.000207903,-7.44195e-05
710,17750,16.033,-0.00019869,-6.16805e-05
711,17775,16.1328,-1.5232e-05,-4.72427e-05
712,17800,16.2184,0.00017602,-4.5477e-05
713,17825,16.2871,-0.000161344,-6.08674e-05
714,17850,16.3492,-0.000207926,-8.2337e-05
715,17875,16.4211,-0.000187574,-0.000100109
716,17900,16.5112,-0.000199615,-0.000111036
717,17925,16.6116,-0.000109898,-0.00011619
718,17950,16.7179,-0.000224363,-0.000111623
719,17975,16.8209,2.64143e-05,-0.000105696
720,18000,16.9139,9.00936e-05,-0.000108976
721,18025,17,-0.000209602,-0.000117516
722,18050,17.0723,8.56436e-06,-0.000125554
723,18075,17.1294,-4.29632e-05,-0.0001296
724,18100,17.1821,-0.000175259,-0.000129571
725,18125,17.2387,-2.25373e-05,-0.000126619
726,18150,17.3022,-0.000216764,-0.00011274
727,18175,17.367,-8.06431e-05,-9.33714e-05
728,18200,17.4255,0.000100094,-7.37884e-05
729,18225,17.473,-1.19011e-05,-6.26423e-05
730,18250,17.5045,8.23227e-05,-6.26006e-05
731,18275,17.5257,-0.000142497,-6.62365e-05
732,18300,17.5542,-0.000289941,-6.91034e-05
733,18325,17.5997,-4.98301e-06,-7.13272e-05
734,18350,17.6596,-0.00012327,-6.10382e-05
735,18375,17.7218,6.04651e-06,-4.56054e-05
736,18400,17.7757,0.000165318,-3.4787e-05
737,18425,17.8231,-6.64553e-05,-3.28842e-05
738,18450,17.8649,5.63284e-05,-3.85116e-05
739,18475,17.9072,-3.56299e-05,-4.4751e-05
740,18500,17.9561,-0.0002134,-4.61788e-05
741,18525,18.0062,9.76025e-05,-4.78339e-05
742,18550,18.0569,1.26544e-05,-4.12475e-05
743,18575,18.1063,1.25589e-05,-2.90075e-05
744,18600,18.1462,0.000195084,-1.40495e-05
745,18625,18.175,0.000110561,1.48856e-06
746,18650,18.1952,0.000203384,1.22091e-05
747,18675,18.2078,0.000235782,1.63317e-05
748,18700,18.2149,7.46968e-05,1.73538e-05
749,18725,18.224,8.86749e-05,1.93744e-05
750,18750,18.2436,-3.5421e-07,2.71884e-05
751,18775,18.2784,0.000221471,3.76136e-05
752,18800,18.318,0.000434604,4.89466e-05
753,18825,18.3491,0.000394566,5.39965e-05
754,18850,18.3646,0.000440812,4.64659e-05
755,18875,18.3713,0.000328514,2.94219e-05
756,18900,18.386,0.000222953,1.18291e-05
757,18925,18.4135,0.000420318,-4.44861e-06
758,18950,18.4565,0.000206393,-9.51507e-06
759,18975,18.51,0.000338459,-1.02467e-05
760,19000,18.5626,0.000674802,-1.29659e-05
761,19025,18.6123,0.000418217,-1.7007e-05
762,19050,18.6533,0.000498937,-2.13876e-05
763,19075,18.6754,0.000696131,-2.77623e-05
764,19100,18.6817,0.000412493,-3.61715e-05
765,19125,18.6846,0.000531607,-4.58991e-05
766,19150,18.6948,0.000469944,-4.94924e-05
767,19175,18.7141,0.000336032,-4.64727e-05
768,19200,18.7392,0.000517362,-4.00259e-05
769,19225,18.767,0.000509137,-2.75678e-05
770,19250,18.7889,0.000636711,-1.77859e-05
771,19275,18.7941,0.000744644,-2.26267e-05
772,19300,18.787,0.000358836,-3.96425e-05
773,19325,18.7817,0.000323971,-5.94312e-05
774,19350,18.7921,0.000386712,-7.45951e-05
775,19375,18.8215,0.000317469,-8.01835e-05
776,19400,18.8588,0.000429012,-8.11659e-05
777,19425,18.8978,0.000345218,-7.68607e-05
778,19450,18.9338,0.00040249,-7.40235e-05
779,19475,18.9621,0.000485797,-8.15658e-05
780,19500,18.989,0.000152357,-9.3827e-05
781,19525,19.0132,0.000229895,-0.000105194
782,19550,19.0322,0.000273304,-0.000111855
783,19575,19.0511,0.000100609,-0.000111611
784,19600,19.0701,0.000225905,-0.000108004
785,19625,19.0885,8.25126e-05,-9.53491e-05
786,19650,19.1058,0.00010388,-7.73744e-05
787,19675,19.1172,0.000261269,-6.22167e-05
788,19700,19.1174,0.000100754,-5.72027e-05
789,19725,19.1075,5.03774e-05,-6.05525e-05
790,19750,19.0933,-0.000105962,-6.36402e-05
791,19775,19.0894,-0.000279021,-6.33359e-05
792,19800,19.1042,-1.94124e-05,-6.28895e-05
793,19825,19.1304,-6.20417e-05,-5.37041e-05
794,19850,19.1553,-5.27731e-05,-4.09435e-05
795,19875,19.1674,0.000126878,-3.70318e-05
796,19900,19.1714,-0.000162071,-4.58154e-05
797,19925,19.1758,-0.000203187,-6.01963e-05
798,19950,19.1871,-0.000123153,-7.35334e-05
799,19975,19.2127,-0.000431926,-7.76269e-05
800,20000,19.2468,-0.000153056,-8.25514e-05
801,20025,19.2836,-7.25679e-05,-8.35208e-05
802,20050,19.3205,-0.000274913,-7.84754e-05
803,20075,19.3476,-3.7964e-05,-7.21442e-05
804,20100,19.3559,2.35955e-05,-6.18198e-05
805,20125,19.3503,0.000205809,-3.49699e-05
806,20150,19.3407,0.000867113,2.68487e-05
807,20175,19.3341,0.00144401,0.000144105
808,20200,19.3327,0.00226635,0.000327384
809,20225,19.3408,0.00312556,0.000582839
810,20250,19.3594,0.00400696,0.000907714
811,20275,19.3783,0.00496917,0.00128775
812,20300,19.3845,0.00557673,0.00170395
813,20325,19.3759,0.00584346,0.00215015
814,20350,19.3608,0.00622549,0.00263425
815,20375,19.3574,0.00654888,0.00316514
816,20400,19.3717,0.00709367,0.00374335
817,20425,19.3992,0.00752857,0.00437333
818,20450,19.4366,0.00802146,0.00505206
819,20475,19.473,0.00899093,0.00577049
820,20500,19.5038,0.00949638,0.00652735
821,20525,19.5309,0.00998251,0.00733143
822,20550,19.5464,0.0110955,0.00819057
823,20575,19.5498,0.0120962,0.00910895
824,20600,19.5487,0.0137447,0.0100853
825,20625,19.5507,0.0157006,0.0111215
826,20650,19.5605,0.0175642,0.0122093
827,20675,19.5757,0.0200505,0.0133279
828,20700,19.5879,0.022548,0.0144694
829,20725,19.5914,0.0249992,0.0156336
830,20750,19.5808,0.0274698,0.0168408
831,20775,19.5591,0.0295618,0.0181182
832,20800,19.5438,0.0321064,0.0194698
833,20825,19.546,0.0350123,0.0208842
834,20850,19.5656,0.0375952,0.022341
835,20875,19.5903,0.0404582,0.0238094
836,20900,19.6093,0.0429073,0.0252865
837,20925,19.623,0.0447561,0.0267834
838,20950,19.6312,0.0461436,0.0283331
839,20975,19.6411,0.0465944,0.0299651
840,21000,19.6582,0.0474479,0.0316693
841,21025,19.6787,0.0491285,0.033424
842,21050,19.7021,0.0513704,0.0352205
843,21075,19.7267,0.0552729,0.0370378
844,21100,19.7434,0.0605038,0.0388627
845,21125,19.7484,0.0669767,0.0406846
846,21150,19.7441,0.0739432,0.0425182
847,21175,19.7333,0.0798274,0.0443983
848,21200,19.7166,0.0858991,0.046372
849,21225,19.7001,0.0924885,0.048464
850,21250,19.6936,0.0997601,0.0506262
851,21275,19.7028,0.108687,0.0527646
852,21300,19.7197,0.116959,0.0548414
853,21325,19.731,0.12441,0.0568611
854,21350,19.7272,0.131579,0.0588975
855,21375,19.712,0.137101,0.0610227
856,21400,19.7018,0.141775,0.0632651
857,21425,19.7034,0.145489,0.065638
858,21450,19.7215,0.14776,0.0680889
859,21475,19.7531,0.150763,0.0704905
860,21500,19.7856,0.15346,0.0728231
861,21525,19.8169,0.155171,0.0751176
862,21550,19.8419,0.158334,0.0774011
863,21575,19.8502,0.163019,0.0797145
864,21600,19.8404,0.170904,0.082098
865,21625,19.8229,0.180966,0.0845995
866,21650,19.8101,0.190275,0.0872418
867,21675,19.8076,0.200297,0.0899422
868,21700,19.8128,0.211901,0.0925923
869,21725,19.8222,0.223931,0.0950983
870,21750,19.8287,0.236048,0.0974456
871,21775,19.8194,0.246105,0.0997648
872,21800,19.7951,0.254844,0.102219
873,21825,19.7686,0.263734,0.104887
874,21850,19.7562,0.271438,0.107742
875,21875,19.7645,0.278639,0.110644
876,21900,19.7838,0.28464,0.113464
877,21925,19.8072,0.288371,0.11612
878,21950,19.829,0.290277,0.118621
879,21975,19.8431,0.287865,0.121119
880,22000,19.855,0.283017,0.123734
881,22025,19.8657,0.278953,0.126489
882,22050,19.8718,0.276566,0.129364
883,22075,19.8772,0.278933,0.132308
884,22100,19.8823,0.286593,0.135282
885,22125,19.8871,0.296805,0.138201
886,22150,19.8905,0.309736,0.140938
887,22175,19.8903,0.321282,0.143492
888,22200,19.8795,0.330645,0.145975
889,22225,19.8559,0.339612,0.1486
890,22250,19.8253,0.347654,0.151532
891,22275,19.8024,0.358357,0.154683
892,22300,19.7991,0.370954,0.157847
893,22325,19.8117,0.381268,0.160844
894,22350,19.8265,0.390237,0.163548
895,22375,19.8295,0.397169,0.166082
896,22400,19.8217,0.399584,0.16863
897,22425,19.8107,0.397668,0.171352
898,22450,19.8046,0.390803,0.174381
899,22475,19.8154,0.381875,0.177615
900,22500,19.8384,0.373884,0.180807
901,22525,19.8656,0.366068,0.183846
902,22550,19.8933,0.360755,0.186702
903,22575,19.914,0.358911,0.189386
904,22600,19.9166,0.362755,0.191954
905,22625,19.8998,0.37288,0.194521
906,22650,19.8732,0.382084,0.197254
907,22675,19.8481,0.387833,0.200278
908,22700,19.8282,0.396423,0.203554
909,22725,19.8198,0.408056,0.206872
910,22750,19.8255,0.42177,0.209901
911,22775,19.834,0.435461,0.212479
912,22800,19.8315,0.445193,0.214781
913,22825,19.8109,0.452238,0.217168
914,22850,19.778,0.456774,0.219912
915,22875,19.7533,0.458244,0.223045
916,22900,19.7484,0.45693,0.226446
917,22925,19.7622,0.453066,0.229868
918,22950,19.7914,0.446188,0.232984
919,22975,19.8223,0.4349,0.235686
920,23000,19.8456,0.419961,0.238191
921,23025,19.8644,0.402371,0.240713
922,23050,19.8736,0.385497,0.243381
923,23075,19.8689,0.374913,0.246257
924,23100,19.8536,0.375198,0.249347
925,23125,19.8381,0.381856,0.252661
926,23150,19.8317,0.39098,0.256015
927,23175,19.8355,0.401656,0.259063
928,23200,19.8405,0.412693,0.261627
929,23225,19.8366,0.422332,0.263807
930,23250,19.8143,0.428771,0.266029
931,23275,19.7743,0.434188,0.268716
932,23300,19.7362,0.441417,0.271917
933,23325,19.7192,0.449409,0.275431
934,23350,19.7269,0.455409,0.278935
935,23375,19.7455,0.458175,0.28206
936,23400,19.7614,0.458774,0.284697
937,23425,19.7708,0.452659,0.287041
938,23450,19.7704,0.436707,0.289461
939,23475,19.7673,0.414648,0.292294
940,23500,19.7747,0.389609,0.295549
941,23525,19.7921,0.364358,0.299001
942,23550,19.813,0.346295,0.302375
943,23575,19.8336,0.336409,0.305548
944,23600,19.8476,0.334915,0.308446
945,23625,19.8496,0.34259,0.310979
946,23650,19.8382,0.354038,0.313238
947,23675,19.8157,0.35981,0.315529
948,23700,19.7815,0.362373,0.318224
949,23725,19.7431,0.368312,0.3215
950,23750,19.7201,0.379664,0.325142
951,23775,19.7198,0.394412,0.328696
952,23800,19.7331,0.407648,0.331701
953,23825,19.7437,0.417691,0.334082
954,23850,19.7366,0.423631,0.336261
955,23875,19.7107,0.42525,0.338715
956,23900,19.6817,0.418957,0.341677
957,23925,19.6662,0.405493,0.345204
958,23950,19.6762,0.390759,0.349051
959,23975,19.7117,0.37027,0.352804
960,24000,19.7539,0.346075,0.35606
961,24025,19.7901,0.324147,0.3588
962,24050,19.8185,0.301636,0.361263
963,24075,19.832,0.28227,0.363674
964,24100,19.8201,0.275807,0.366256
965,24125,19.7871,0.280533,0.369183
966,24150,19.7522,0.288625,0.372584
967,24175,19.7334,0.297118,0.376337
968,24200,19.7326,0.309795,0.379967
969,24225,19.743,0.325926,0.382937
970,24250,19.7524,0.339671,0.385104
971,24275,19.7408,0.351689,0.386998
972,24300,19.7018,0.361336,0.389345
973,24325,19.6521,0.368116,0.392428
974,24350,19.6182,0.374486,0.396166
975,24375,19.6149,0.377361,0.400339
976,24400,19.6356,0.376292,0.404389
977,24425,19.6683,0.37198,0.407723
978,24450,19.7013,0.357637,0.410325
979,24475,19.7229,0.333668,0.412696
980,24500,19.7317,0.305678,0.415368
981,24525,19.7405,0.27041,0.41853
982,24550,19.7513,0.236861,0.422127
983,24575,19.7586,0.21803,0.425899
984,24600,19.7612,0.215106,0.429675
985,24625,19.7618,0.225232,0.433247
986,24650,19.7655,0.241201,0.436245
987,24675,19.7704,0.255162,0.438492
988,24700,19.7607,0.265967,0.440377
989,24725,19.7232,0.273423,0.442632
990,24750,19.6668,0.282981,0.445735
991,24775,19.6196,0.299988,0.449628
992,24800,19.6056,0.318742,0.453962
993,24825,19.62,0.334427,0.458085
994,24850,19.6423,0.34634,0.461399
995,24875,19.6552,0.35545,0.463957
996,24900,19.6497,0.35762,0.466342
997,24925,19.6286,0.345967,0.469145
998,24950,19.6073,0.325231,0.472683
999,24975,19.6099,0.299586,0.47691
1000,25000,19.644,0.267883,0.48154
1001,25025,19.6939,0.23578,0.485917
1002,25050,19.7397,0.211743,0.489525
1003,25075,19.7728,0.19505,0.492432
1004,25100,19.7878,0.188323,0.494849
1005,25125,19.7743,0.194164,0.497094
1006,25150,19.7334,0.204495,0.499632
1007,25175,19.6802,0.21323,0.502859
1008,25200,19.6361,0.225319,0.506835
1009,25225,19.6178,0.246851,0.511178
1010,25250,19.6278,0.269727,0.51519
1011,25275,19.6478,0.290787,0.518185
1012,25300,19.6526,0.311906,0.520361
1013,25325,19.6267,0.32981,0.522651
1014,25350,19.5742,0.341625,0.525642
1015,25375,19.5205,0.345289,0.529501
1016,25400,19.4945,0.344839,0.534174
1017,25425,19.5092,0.340995,0.539261
1018,25450,19.5564,0.327396,0.544027
1019,25475,19.615,0.303975,0.54782
1020,25500,19.6638,0.276051,0.550764
1021,25525,19.6937,0.245452,0.553483
1022,25550,19.7081,0.209695,0.556461
1023,25575,19.7084,0.176872,0.559933
1024,25600,19.6903,0.161292,0.563902
1025,25625,19.6599,0.168749,0.568183
1026,25650,19.6383,0.19018,0.572496
1027,25675,19.6429,0.210511,0.576321
1028,25700,19.6643,0.227349,0.579008
1029,25725,19.6731,0.245314,0.580709
1030,25750,19.6453,0.262464,0.582554
1031,25775,19.5749,0.281341,0.585407
1032,25800,19.4961,0.303203,0.58931
1033,25825,19.4528,0.323379,0.594122
1034,25850,19.4548,0.338926,0.599463
1035,25875,19.4843,0.351192,0.60433
1036,25900,19.5206,0.357601,0.607955
1037,25925,19.5488,0.354079,0.610648
1038,25950,19.5533,0.340624,0.613398
1039,25975,19.5406,0.313756,0.616814
1040,26000,19.5348,0.275188,0.621042
1041,26025,19.555,0.232752,0.626056
1042,26050,19.6003,0.19342,0.63145
1043,26075,19.6469,0.167159,0.636372
1044,26100,19.6766,0.160738,0.640196
1045,26125,19.6882,0.170336,0.642828
1046,26150,19.6873,0.182662,0.644559
1047,26175,19.6612,0.190434,0.646321
1048,26200,19.5958,0.198962,0.649001
1049,26225,19.5124,0.21838,0.652714
1050,26250,19.4596,0.246049,0.657283
1051,26275,19.4553,0.273828,0.662333
1052,26300,19.4781,0.298469,0.666858
1053,26325,19.5022,0.321252,0.670054
1054,26350,19.505,0.342511,0.672455
1055,26375,19.4721,0.355034,0.67514
1056,26400,19.4108,0.356154,0.678717
1057,26425,19.3565,0.349662,0.683277
1058,26450,19.3519,0.333701,0.688748
1059,26475,19.4033,0.306042,0.694763
1060,26500,19.4831,0.27118,0.700265
1061,26525,19.5632,0.234023,0.704377
1062,26550,19.6241,0.199352,0.707299
1063,26575,19.6526,0.170763,0.70981
1064,26600,19.6446,0.14553,0.712575
1065,26625,19.5965,0.13151,0.716084
1066,26650,19.5262,0.138839,0.720287
1067,26675,19.4759,0.162401,0.724758
1068,26700,19.4724,0.186066,0.729154
1069,26725,19.4994,0.206822,0.732706
1070,26750,19.5287,0.228134,0.734838
1071,26775,19.5246,0.254371,0.736485
1072,26800,19.4635,0.283469,0.738906
1073,26825,19.3659,0.305654,0.742399
1074,26850,19.2793,0.322168,0.746886
