Time,StepCount,Controlx,Controly,ControlMz
5067,126675,11643.8,-90006.6,-4.36946e+06
5068,126700,13930.8,-94135.4,-4.39419e+06
5069,126725,14833.2,-96218.4,-4.4828e+06
5070,126750,12872.5,-93970.8,-4.60177e+06
5071,126775,10050,-89421,-4.71569e+06
5072,126800,8978.08,-87301.8,-4.67482e+06
5073,126825,9395.26,-88234.3,-4.39881e+06
5074,126850,10740.8,-91440.2,-4.1654e+06
5075,126875,13681.6,-96827.4,-4.22238e+06
5076,126900,16907.4,-100577,-4.44861e+06
5077,126925,17591.6,-99627.5,-4.65389e+06
5078,126950,15421.7,-94860.9,-4.76589e+06
5079,126975,13059.3,-89416.1,-4.76486e+06
5080,127000,12166.3,-86368.2,-4.64193e+06
5081,127025,12089.3,-85545.4,-4.45305e+06
5082,127050,12289.4,-86250.3,-4.30936e+06
5083,127075,13173.3,-88732.3,-4.28499e+06
5084,127100,14751.9,-92080.9,-4.34199e+06
5085,127125,15819.8,-92896.8,-4.39503e+06
5086,127150,15171.8,-90106.4,-4.43065e+06
5087,127175,13027.1,-85647.3,-4.48712e+06
5088,127200,11048.8,-82712,-4.52451e+06
5089,127225,10410.2,-82768.1,-4.40985e+06
5090,127250,10635.1,-84165.3,-4.10958e+06
5091,127275,11806.3,-86917.4,-3.83634e+06
5092,127300,14967.2,-92562.1,-3.8201e+06
5093,127325,18726,-98631.1,-4.01185e+06
5094,127350,19725.2,-99716.5,-4.23902e+06
5095,127375,17592,-95052.8,-4.41831e+06
5096,127400,15458.6,-89714.9,-4.46593e+06
5097,127425,15180.5,-87020,-4.2948e+06
5098,127450,15800.7,-85740.1,-4.00063e+06
5099,127475,16596.8,-84295.5,-3.80309e+06
5100,127500,18222.2,-84422.7,-3.81178e+06
5101,127525,20300.8,-86715.6,-3.94135e+06
5102,127550,20955.3,-87935.8,-4.0568e+06
5103,127575,19228.2,-84807.8,-4.12531e+06
5104,127600,16267.9,-78417.2,-4.16917e+06
5105,127625,14004.4,-72953.5,-4.15056e+06
5106,127650,13116.4,-71125.8,-3.99865e+06
5107,127675,13035.6,-72154.9,-3.76091e+06
5108,127700,13793.1,-74962,-3.58734e+06
5109,127725,15800.7,-78704.3,-3.55286e+06
5110,127750,17858.4,-81547.6,-3.63042e+06
5111,127775,17740.3,-82072.4,-3.76968e+06
5112,127800,15310.4,-80090.3,-3.91971e+06
5113,127825,13072.1,-77459.8,-3.97632e+06
5114,127850,12587,-76206.9,-3.80718e+06
5115,127875,13202.7,-76386.9,-3.49245e+06
5116,127900,14458.7,-76769.5,-3.29097e+06
5117,127925,16640.6,-77138.1,-3.31341e+06
5118,127950,18852.4,-78133.2,-3.45564e+06
5119,127975,19054.5,-77633.6,-3.57391e+06
5120,128000,17006.3,-73844.7,-3.63055e+06
5121,128025,14485.3,-68905.8,-3.63291e+06
5122,128050,13036.2,-66296,-3.53984e+06
5123,128075,12641.1,-66050.6,-3.33718e+06
5124,128100,12921.4,-66745.8,-3.14268e+06
5125,128125,14179.5,-68499.1,-3.08707e+06
5126,128150,15999.4,-71258.2,-3.14884e+06
5127,128175,16653,-72710.5,-3.23731e+06
5128,128200,15137.4,-71464.4,-3.3243e+06
5129,128225,12745.5,-69629.7,-3.40459e+06
5130,128250,11383,-69350.5,-3.39458e+06
5131,128275,11390.8,-70726.1,-3.20234e+06
5132,128300,12188.8,-73166.5,-2.9093e+06
5133,128325,13818,-75863.6,-2.71666e+06
5134,128350,16357.5,-77932,-2.72286e+06
5135,128375,18636.2,-79583.9,-2.86581e+06
5136,128400,18854.8,-79786.2,-3.00488e+06
5137,128425,17140.6,-76761.3,-3.06156e+06
5138,128450,15436.7,-72111.6,-3.01558e+06
5139,128475,14764.6,-68162.1,-2.84771e+06
5140,128500,14944.2,-65847.1,-2.59956e+06
5141,128525,16017.1,-65495.7,-2.41253e+06
5142,128550,18312.9,-67301.7,-2.39039e+06
5143,128575,20710.5,-69138.2,-2.48509e+06
5144,128600,20996.7,-68093.5,-2.59849e+06
5145,128625,18716.9,-63801.2,-2.69045e+06
5146,128650,15936.2,-59528,-2.73434e+06
5147,128675,14612.7,-58080.3,-2.66398e+06
5148,128700,14739.9,-59103.1,-2.46549e+06
5149,128725,15770.6,-62043.2,-2.25925e+06
5150,128750,17564.1,-65951.2,-2.17314e+06
5151,128775,19488,-68695.3,-2.21324e+06
5152,128800,20477.6,-69269.6,-2.32844e+06
5153,128825,20025.9,-68919.6,-2.45553e+06
5154,128850,18633.6,-68512.7,-2.50314e+06
5155,128875,17469.9,-67322.9,-2.41801e+06
5156,128900,17044.9,-65023.6,-2.21494e+06
5157,128925,17143.1,-62560.9,-1.97233e+06
5158,128950,18125.2,-61302.6,-1.82526e+06
5159,128975,20225.6,-61264.5,-1.84224e+06
5160,129000,22235.8,-61139.2,-1.95554e+06
5161,129025,22303.4,-59783.3,-2.07101e+06
5162,129050,20169.3,-57211.6,-2.14906e+06
5163,129075,17648,-54376.2,-2.156e+06
5164,129100,16214.3,-52153,-2.03598e+06
5165,129125,15879.9,-50953.2,-1.81801e+06
5166,129150,16616.8,-51605.6,-1.64744e+06
5167,129175,18405.6,-53977.9,-1.62497e+06
5168,129200,20066.5,-56418.8,-1.72055e+06
5169,129225,20027.4,-57351.6,-1.85886e+06
5170,129250,18297.8,-56478.4,-1.99433e+06
5171,129275,16586,-55691.6,-2.06078e+06
5172,129300,16125.6,-56578.8,-1.98168e+06
5173,129325,16537.3,-58329.1,-1.78114e+06
5174,129350,17082.8,-59226.6,-1.56554e+06
5175,129375,17944,-59222.1,-1.43701e+06
5176,129400,19657,-59764.7,-1.45247e+06
5177,129425,21433,-60870.9,-1.5712e+06
5178,129450,21504.4,-60604.3,-1.69563e+06
5179,129475,19669.4,-57721.2,-1.77183e+06
5180,129500,17593.4,-53965.1,-1.76209e+06
5181,129525,16577,-51739.4,-1.62677e+06
5182,129550,16816.9,-51690.3,-1.41599e+06
5183,129575,18216.4,-53253.1,-1.27073e+06
5184,129600,20383.9,-54877.5,-1.27502e+06
5185,129625,21952.7,-55148.2,-1.38535e+06
5186,129650,21500.7,-54151.6,-1.5221e+06
5187,129675,19351.3,-52636.8,-1.63758e+06
5188,129700,17303.6,-51384,-1.68582e+06
5189,129725,16760.3,-51608.5,-1.61266e+06
5190,129750,17579.7,-53698.2,-1.44948e+06
5191,129775,19063.2,-56533.2,-1.31905e+06
5192,129800,20644.3,-58484.4,-1.28717e+06
5193,129825,21952.9,-59391.8,-1.34156e+06
5194,129850,22869.8,-60093,-1.44569e+06
5195,129875,22942.7,-60548.8,-1.54256e+06
5196,129900,21945.1,-59990.9,-1.58123e+06
5197,129925,20519.7,-57810.6,-1.53907e+06
5198,129950,19551.5,-55013.6,-1.40827e+06
5199,129975,19542,-53257.2,-1.24033e+06
5200,130000,20768.1,-53104.2,-1.15089e+06
5201,130025,23020,-53887,-1.19322e+06
5202,130050,24776.1,-54770.7,-1.31723e+06
5203,130075,24375.3,-54708.8,-1.45212e+06
5204,130100,22023.7,-52639.3,-1.55118e+06
5205,130125,19549.2,-49630.5,-1.56372e+06
5206,130150,18357.8,-47831.1,-1.45648e+06
5207,130175,18592,-48227.6,-1.28988e+06
5208,130200,20036.4,-50290,-1.19389e+06
5209,130225,22159.3,-53059.3,-1.23302e+06
5210,130250,23498.7,-54780.7,-1.36289e+06
5211,130275,23174.5,-54761.4,-1.51511e+06
5212,130300,21944.4,-54414.7,-1.62783e+06
5213,130325,21089.9,-54845.1,-1.64737e+06
5214,130350,20868.3,-55528,-1.56378e+06
5215,130375,20721,-55395.4,-1.41534e+06
5216,130400,20650.5,-54420.9,-1.2636e+06
5217,130425,21403.3,-53529.7,-1.1926e+06
5218,130450,23274.2,-53756.5,-1.25422e+06
5219,130475,24715,-54225.7,-1.39687e+06
5220,130500,24009,-52989.5,-1.53819e+06
5221,130525,21644.2,-50503.8,-1.62816e+06
5222,130550,19478.8,-48560.7,-1.61928e+06
5223,130575,18617.7,-47982.6,-1.48992e+06
5224,130600,18853.2,-48160,-1.3157e+06
5225,130625,20056.3,-48545.8,-1.22857e+06
5226,130650,21948.5,-49289.1,-1.27897e+06
5227,130675,23214.9,-50432.9,-1.41731e+06
5228,130700,22485.6,-50718.9,-1.57615e+06
5229,130725,20388.5,-50076.6,-1.70579e+06
5230,130750,18966.8,-49964,-1.7419e+06
5231,130775,19063.6,-51176.3,-1.65035e+06
5232,130800,20087.4,-53226.8,-1.50414e+06
5233,130825,21217.7,-54759.2,-1.39954e+06
5234,130850,22275.8,-55491.4,-1.37631e+06
5235,130875,23580.2,-56065.8,-1.4366e+06
5236,130900,24678.6,-56523.6,-1.54959e+06
5237,130925,24431.7,-56377.4,-1.65633e+06
5238,130950,22636.1,-54821.4,-1.71029e+06
5239,130975,20602.1,-52070.8,-1.68214e+06
5240,131000,19532.6,-49858,-1.55683e+06
5241,131025,19819.3,-49386.5,-1.40459e+06
5242,131050,21530,-50356.7,-1.33865e+06
5243,131075,23923.9,-51907.9,-1.39559e+06
5244,131100,25117,-52450.8,-1.52458e+06
5245,131125,23859.6,-51065.9,-1.65739e+06
5246,131150,21180.3,-48724.7,-1.74484e+06
5247,131175,19234.9,-47364.8,-1.74222e+06
5248,131200,18832.5,-47401.9,-1.63232e+06
5249,131225,19832.1,-48934.6,-1.49088e+06
5250,131250,21785.6,-51357.9,-1.43029e+06
5251,131275,23574.9,-52972.1,-1.47554e+06
5252,131300,24398.7,-53544,-1.58023e+06
5253,131325,24283.6,-53800.7,-1.68719e+06
5254,131350,23788.7,-54167.2,-1.75166e+06
5255,131375,23180.6,-54218.8,-1.74965e+06
5256,131400,22372.2,-53458.7,-1.67388e+06
5257,131425,21575.7,-51859.8,-1.53623e+06
5258,131450,21435.5,-50180.6,-1.39528e+06
5259,131475,22655.3,-49560.2,-1.34645e+06
5260,131500,24601.9,-49599.1,-1.41725e+06
5261,131525,25499.8,-49334.6,-1.54419e+06
5262,131550,24358.5,-48275.7,-1.66024e+06
5263,131575,22111.6,-46894.4,-1.71682e+06
5264,131600,20282.2,-45479.2,-1.66856e+06
5265,131625,19433,-44058.7,-1.52092e+06
5266,131650,19730.2,-43272.8,-1.36543e+06
5267,131675,21375.7,-43924.9,-1.30636e+06
5268,131700,23396.1,-45227.4,-1.36607e+06
5269,131725,24107.5,-45838.1,-1.4933e+06
5270,131750,23070.7,-45630.2,-1.62142e+06
5271,131775,21619,-45426.2,-1.68387e+06
5272,131800,21092.5,-45852.8,-1.64349e+06
5273,131825,21483.2,-46708.8,-1.52859e+06
5274,131850,22061.2,-47239.6,-1.40119e+06
5275,131875,22530,-47213.3,-1.30567e+06
5276,131900,23342.2,-46892.3,-1.27105e+06
5277,131925,24632,-46441.3,-1.3116e+06
5278,131950,25454.4,-46012.2,-1.40179e+06
5279,131975,24585.4,-45025.6,-1.48394e+06
5280,132000,22369.3,-42950.5,-1.50947e+06
5281,132025,20550.8,-40810.9,-1.44602e+06
5282,132050,20043.7,-39859.2,-1.30232e+06
5283,132075,20904.2,-40290.8,-1.1604e+06
5284,132100,22602.8,-40657.3,-1.10357e+06
5285,132125,24115,-40362,-1.14649e+06
5286,132150,24274.3,-39581,-1.24393e+06
5287,132175,22837.8,-38646.2,-1.34033e+06
5288,132200,20963.9,-37746.3,-1.38665e+06
5289,132225,20076.6,-37507.4,-1.33612e+06
5290,132250,20602.8,-38449.7,-1.20748e+06
5291,132275,21881,-39545.1,-1.08795e+06
5292,132300,23157.6,-40199.3,-1.03607e+06
5293,132325,24202.4,-40789.4,-1.05048e+06
5294,132350,24919.2,-41233.7,-1.09816e+06
5295,132375,25197.6,-41275.4,-1.1491e+06
5296,132400,24908.4,-40907.5,-1.18121e+06
5297,132425,23977.8,-39989.1,-1.1709e+06
5298,132450,22744.6,-38563.3,-1.09617e+06
5299,132475,21897.6,-37036.7,-966757
5300,132500,22120.8,-35727.8,-846790
5301,132525,23514.5,-35351.2,-808746
5302,132550,25005.3,-35451.7,-857143
5303,132575,25362.2,-35165,-942020
5304,132600,24195.3,-34366.8,-1.00683e+06
5305,132625,22221.2,-32896.9,-1.01124e+06
5306,132650,20661.2,-31093.7,-940026
5307,132675,20451.2,-30312.6,-816468
5308,132700,21567.6,-30698.1,-712096
5309,132725,23154.2,-31275.1,-682935
5310,132750,24230.3,-31512.6,-724701
5311,132775,24425.8,-31596.6,-792900
5312,132800,24037.7,-31834.5,-836640
5313,132825,23621.2,-31936.4,-835257
5314,132850,23493.5,-31853.2,-793296
5315,132875,23492.5,-31711.2,-722573
5316,132900,23528.6,-31249.8,-639554
5317,132925,23755.2,-30580.6,-567797
5318,132950,24367.5,-29738.5,-537632
5319,132975,25297.7,-28860.1,-564885
5320,133000,25549.4,-28226.9,-626282
5321,133025,24368.4,-27358.1,-675398
5322,133050,22678.6,-26127.1,-676375
5323,133075,21738.5,-25465.3,-611989
5324,133100,21623.6,-25138.9,-509230
5325,133125,22147.9,-24505.6,-424146
5326,133150,23181.9,-23871.7,-401809
5327,133175,24073.2,-23641.7,-443971
5328,133200,23962.8,-23362,-516841
5329,133225,23065.7,-23070.6,-570995
5330,133250,22472.5,-23229.6,-566248
5331,133275,22549.6,-23616.6,-506808
5332,133300,23017.9,-23837.4,-431039
5333,133325,23781.9,-24043.3,-375232
5334,133350,24713.9,-24413.2,-354453
5335,133375,25579.8,-24610.8,-362647
5336,133400,26223.3,-24482.9,-391755
5337,133425,26325.8,-24004.7,-432309
5338,133450,25816.3,-23304.9,-462531
5339,133475,24763.9,-22643.4,-454645
5340,133500,23442.1,-21688.4,-399500
5341,133525,22889.7,-20763.2,-319383
5342,133550,23548.7,-20456.8,-263786
5343,133575,24795.1,-20620.9,-262117
5344,133600,25704.2,-20623.1,-305818
5345,133625,25438.1,-20121.6,-366713
5346,133650,23934.4,-19211.5,-411722
5347,133675,22512.8,-18427.4,-415101
5348,133700,22139.5,-18275.7,-367401
5349,133725,22756.4,-18628.4,-299169
5350,133750,23851.2,-18970.4,-255533
5351,133775,24833.9,-19176.6,-254866
5352,133800,25662.3,-19513.3,-288405
5353,133825,26165.6,-19905,-331313
5354,133850,26183.6,-20100.2,-362182
5355,133875,26001.5,-20056.9,-374725
5356,133900,25678.4,-19812.5,-365792
5357,133925,25340.4,-19484.7,-332708
5358,133950,25118.2,-19040.2,-286667
5359,133975,25124.3,-18423,-248970
5360,134000,25708.7,-17846.9,-247003
5361,134025,26442.9,-17530.8,-289291
5362,134050,26227.5,-17340.4,-346578
5363,134075,25244,-17122.5,-385457
5364,134100,24139.6,-16779.9,-387882
5365,134125,23247.9,-16304.5,-351135
5366,134150,23057.2,-15742.5,-298241
5367,134175,23921,-15566.4,-265992
5368,134200,25096,-15723.1,-276309
5369,134225,25652.8,-15736.8,-322213
5370,134250,25586.4,-15876.7,-373761
5371,134275,25374.1,-16224.7,-401642
5372,134300,25256.7,-16479.3,-399526
5373,134325,25275.4,-16624.1,-376332
5374,134350,25653.2,-16758,-348709
5375,134375,26249.5,-16885.4,-328952
5376,134400,26841.1,-16961,-322716
5377,134425,27365.6,-16762.3,-335369
5378,134450,27530.4,-16311.5,-366440
5379,134475,27401.5,-15940.5,-406132
5380,134500,26612.7,-15570.6,-434797
5381,134525,25131,-15106.4,-431776
5382,134550,24143.4,-14681.3,-397690
5383,134575,24320.2,-14520.3,-357172
5384,134600,25209.9,-14594.8,-337321
5385,134625,26153.9,-14467.4,-350929
5386,134650,26381.7,-14047.4,-392058
5387,134675,25648.3,-13711.2,-440661
5388,134700,24673.1,-13502.7,-473021
5389,134725,24176.7,-13549.5,-468678
5390,134750,24450.7,-13862.3,-435353
5391,134775,25167.2,-14022.5,-401398
5392,134800,25921.4,-14128.2,-385853
5393,134825,26876.3,-14349.2,-395093
5394,134850,27741,-14558.8,-420231
5395,134875,28078.6,-14688.6,-447964
5396,134900,27966.2,-14549.1,-473255
5397,134925,27434,-14232.8,-487794
5398,134950,26750.6,-13952.5,-481546
5399,134975,26074.4,-13582.3,-456609
5400,135000,25505.8,-13085.2,-423227
5401,135025,25738.4,-12642.7,-403750
5402,135050,26608.5,-12352.1,-351090
5403,135075,27123.1,-12297.5,-312963
5404,135100,26820.7,-12180.9,-283257
5405,135125,25651.7,-11756,-262744
5406,135150,24201.3,-11226.6,-241404
5407,135175,23646.7,-10830.8,-219994
5408,135200,24318.4,-10746.2,-209490
5409,135225,25374.2,-10753.2,-221195
5410,135250,26237.5,-10665.8,-252933
5411,135275,26724.1,-10700.9,-289122
5412,135300,26958.9,-10821.7,-313144
5413,135325,26934.2,-10845.7,-316421
5414,135350,26687.9,-10831.3,-298863
5415,135375,26657.8,-10715.1,-270210
5416,135400,26773.9,-10555,-238005
5417,135425,26958.1,-10414,-209485
5418,135450,27164.3,-10068.7,-192726
5419,135475,27287.9,-9651.96,-192496
5420,135500,27460.1,-9300.57,-209556
5421,135525,27098.1,-8950.07,-232374
5422,135550,25878.8,-8673.24,-241445
5423,135575,24776.6,-8389.69,-230901
5424,135600,24420,-8079.52,-206805
5425,135625,24626.6,-7810.89,-180177
5426,135650,25263,-7435.7,-163682
5427,135675,25935.6,-7070.73,-163498
5428,135700,26010,-6846.2,-176236
5429,135725,25577.7,-6630.02,-190187
5430,135750,25213,-6556.21,-190681
5431,135775,25232.3,-6552.49,-176458
5432,135800,25513,-6424.98,-156637
5433,135825,25933.8,-6327.8,-138671
5434,135850,26754.4,-6262.11,-128237
5435,135875,27615.5,-6192.42,-125292
5436,135900,28097.4,-6105.9,-127713
5437,135925,28128.5,-5870.66,-133963
5438,135950,27637.6,-5587.54,-139029
5439,135975,26935.6,-5367.57,-137135
5440,136000,25937.8,-5089.45,-125952
5441,136025,24907.6,-4799.18,-105922
5442,136050,24851.9,-4540,-85569.3
5443,136075,25724.4,-4338.97,-74577.8
5444,136100,26656.7,-4251.29,-75793.4
5445,136125,26811.6,-4082.38,-84898
5446,136150,25797.8,-3779.41,-93986.3
5447,136175,24388.5,-3514.76,-94976.2
5448,136200,23808.8,-3335.78,-85239
5449,136225,24162.2,-3272.12,-68248.3
5450,136250,24993.6,-3224.47,-52543.5
5451,136275,25904.3,-3130.36,-43837.2
5452,136300,26658.3,-3103.62,-42899
5453,136325,27346.2,-3104.98,-46658.8
5454,136350,27604.1,-3078.21,-50025
5455,136375,27375.2,-3046.93,-49980
5456,136400,27071.3,-2936.65,-47065.8
5457,136425,26739.5,-2822.68,-40133.6
5458,136450,26492.7,-2737.98,-29797.1
5459,136475,26335.4,-2574.93,-19029.4
5460,136500,26357.2,-2408.29,-11564.7
5461,136525,26805.5,-2274.47,-11042.1
5462,136550,26958.7,-2143.88,-15875.1
5463,136575,26307.6,-2084.89,-19681.3
5464,136600,25343.6,-1998.8,-19527.1
5465,136625,24421.9,-1838.55,-14711.4
5466,136650,23908.3,-1705.33,-5719.19
5467,136675,24348.1,-1580.2,3535.45
5468,136700,25383.8,-1487.57,8953.84
5469,136725,26025.9,-1429.85,8592.83
5470,136750,26173.2,-1374.75,4719.79
5471,136775,26118.8,-1363.08,2100.39
5472,136800,26084.8,-1357.71,2756.94
5473,136825,26055.8,-1314.29,6039.86
5474,136850,26171.5,-1287.18,10887.1
5475,136875,26717.5,-1258.17,15605.8
5476,136900,27318.1,-1223.79,19176.5
5477,136925,27786.3,-1195.25,20883.2
5478,136950,27921.2,-1113.4,20412.8
5479,136975,27696.7,-1027.5,18285.2
5480,137000,27235.6,-968.358,15924.3
5481,137025,26116.3,-886.064,15321.9
5482,137050,24840.1,-832.805,18209.8
5483,137075,24514.1,-777.66,23137.3
5484,137100,25162.6,-725.611,27587
5485,137125,26070.3,-707.637,29434.5
5486,137150,26520.5,-653.606,28191.1
5487,137175,26025.7,-582.712,24923.6
5488,137200,25101.8,-548.592,21738.5
5489,137225,24545.5,-521.976,20527.1
5490,137250,24596.1,-540.365,22290
5491,137275,25155.7,-557.272,25443.3
5492,137300,25845,-544.247,28141.7
5493,137325,26644.4,-566.821,29080.6
5494,137350,27603.2,-595.475,28119.7
5495,137375,28123,-606.772,26048.6
5496,137400,28088.3,-632.32,23748
5497,137425,27684.5,-615.442,21272.9
5498,137450,27042.1,-602.162,19875.6
5499,137475,26421.4,-618.777,20290.6
5500,137500,25800.6,-597.068,21725.3
5501,137525,25582.1,-591.863,23297.4
5502,137550,27223.5,-612.366,23807.8
5503,137575,28906.2,-615.996,22283.5
5504,137600,29924.6,-675.1,19345.4
5505,137625,30020.6,-705.67,15946.2
5506,137650,29472,-690.996,13359.5
5507,137675,29241.3,-704.226,12900.4
5508,137700,30151.1,-731.005,13944.2
5509,137725,31619.3,-756.148,15246.7
5510,137750,32905.2,-785.134,15365.2
5511,137775,33842.1,-811.962,13689.9
5512,137800,34440.2,-852.973,11005.4
5513,137825,34806,-891.956,8320.04
5514,137850,34794.3,-913.551,6289.88
5515,137875,34761.6,-940.18,5241.15
5516,137900,34952.6,-942.588,4727.28
5517,137925,35153.5,-951.272,4535.51
5518,137950,35372.4,-965.919,4528.98
5519,137975,35441.2,-938.314,4273.4
5520,138000,35494.5,-924.572,2891.36
5521,138025,35330.6,-913.349,47.8834
5522,138050,34321.2,-898.827,-2927.09
5523,138075,32992.7,-922.842,-4244.31
5524,138100,32309.8,-910.807,-4562.27
5525,138125,32266.3,-894.656,-4293.67
5526,138150,32693.1,-901.695,-3826.38
5527,138175,33285.9,-871.859,-3758.03
5528,138200,33424.3,-856.853,-5135.59
5529,138225,33001,-871.503,-7867.5
5530,138250,32497.9,-873.932,-10583.7
5531,138275,32306.6,-904.917,-11698.2
5532,138300,32428.2,-917.647,-11680
5533,138325,32647.2,-911.008,-11291
5534,138350,33228.6,-933.011,-10995.9
5535,138375,34023,-935.859,-11119.1
5536,138400,34484.9,-938.68,-11919.3
5537,138425,34524.4,-951.976,-13477.1
5538,138450,34004,-926.154,-15753.3
5539,138475,33189,-924.467,-17514.4
5540,138500,32133.2,-923.467,-18376.3
5541,138525,30812.5,-909.125,-18334
5542,138550,30285.4,-915.383,-17240.9
5543,138575,30799.5,-891.932,-15662.3
5544,138600,31620.8,-877.506,-15096.1
5545,138625,31923.3,-897.962,-16339.3
5546,138650,31046.2,-883.821,-18832.9
5547,138675,29423.7,-870.22,-20981.5
5548,138700,28451.2,-866.778,-21865.6
5549,138725,28499,-873.915,-21331.6
5550,138750,29132.2,-884.815,-19805.4
5551,138775,29947.9,-870.758,-18187.4
5552,138800,30641.3,-868.754,-17573.8
5553,138825,31312,-884.684,-18215.2
5554,138850,31567.4,-878.883,-19586.6
5555,138875,31345.5,-891.359,-20659.9
5556,138900,31030.7,-880.956,-21535.8
5557,138925,30659.4,-856.106,-22036.8
5558,138950,30408.1,-864.482,-21519.9
5559,138975,30181.1,-835.097,-20221.2
5560,139000,30180.4,-800.984,-18728.9
5561,139025,30679.8,-780.188,-17886.2
5562,139050,30844.8,-727.508,-18393.7
5563,139075,30218.7,-725.598,-19223.8
5564,139100,29289.9,-721.476,-20049.2
5565,139125,28386.7,-676.093,-20816.7
5566,139150,27930.2,-659.541,-20453.5
5567,139175,28316,-626.768,-18814.5
5568,139200,29219.2,-573.456,-16598.6
5569,139225,29898.2,-550.423,-15330.8
5570,139250,30062.3,-522.535,-15490
5571,139275,30048.5,-508.141,-16096.2
5572,139300,30047,-495.054,-16458.5
5573,139325,29915.6,-465.639,-16480.2
5574,139350,30074.5,-450.582,-15828.1
5575,139375,30632.3,-417.859,-14774.5
5576,139400,31255.4,-391.173,-13626.2
5577,139425,31817,-377.836,-12417
5578,139450,31964.3,-333.117,-11438.5
5579,139475,31869.3,-304.65,-10916.4
5580,139500,31413.3,-274.059,-11041.3
5581,139525,30078,-244.698,-11257
5582,139550,28772.4,-241.874,-10720.4
5583,139575,28389.5,-198.826,-9682.95
5584,139600,28949.1,-158.773,-8190.32
5585,139625,30014,-142.332,-6416.83
5586,139650,30517,-93.6991,-4827.44
5587,139675,29800.5,-66.1803,-3908.48
5588,139700,28764.9,-46.1032,-3800.3
5589,139725,28149.8,-13.9675,-4017.48
5590,139750,28136,-7.46632,-3555.21
5591,139775,28575.4,27.8349,-2504.35
5592,139800,29146.9,60.4649,-1043.67
5593,139825,30058.4,69.4424,645.428
5594,139850,30906,108.754,2116.9
5595,139875,31375.7,120.257,3187.99
5596,139900,31396.8,130.763,3713.95
5597,139925,30964.9,164.241,3640.2
5598,139950,30441.7,166.198,3820.05
5599,139975,29643.7,183.204,3847.04
5600,140000,28908.7,192.969,3957.59
5601,140025,29007.4,191.563,5252.98
5602,140050,29603.8,236.936,7719.35
5603,140075,30024,255.622,9861.17
5604,140100,29917.7,250.37,10843.7
5605,140125,28981.3,273.171,10575.5
5606,140150,27717.5,281.372,9861.56
5607,140175,27036.3,290.724,9102.39
5608,140200,27316.5,302.099,9109.39
5609,140225,28189,316.435,10570.7
5610,140250,28919.3,346.625,12734.4
5611,140275,29538.3,353.005,14503.3
5612,140300,29997.8,365.938,15301.3
5613,140325,29940.9,384.925,15294.5
5614,140350,29810.9,381.418,15200.3
5615,140375,29846.8,409.242,14602.9
5616,140400,30061.9,417.186,13943.3
5617,140425,30420.6,410.028,13938.9
5618,140450,30586.5,431.362,14738
5619,140475,30921.7,425.403,16295.1
5620,140500,31289.8,437.441,17929.3
5621,140525,30770.2,459.335,18803.4
5622,140550,29552.5,432.026,19237.2
5623,140575,28391.3,442.903,18356.9
5624,140600,27890.4,461.277,16755.4
5625,140625,28384.6,453.062,15972.5
5626,140650,29306.1,481.156,17146.4
5627,140675,29701.2,494.821,19490.3
5628,140700,29514.5,487.866,21313.5
