Time,StepCount,alpha1,alpha2,F1c,F2c,F3c,Fxg,Fyg,Mzg
3436,85900,0.0750354,2.90956,33748,22348.1,90380.6,11903.9,98049.7,4.83288e+06
3437,85925,0.125169,2.82879,33715.1,22276.7,89766.8,12255.6,100831,4.64228e+06
3438,85950,0.130503,2.75942,33757,22081.6,91173.4,12981.4,103801,4.64164e+06
3439,85975,0.085582,2.71911,33935.9,21794.1,93173.4,13933.9,105010,4.78136e+06
3440,86000,0.0589707,2.68071,34020.5,21540.5,95173.4,14668.4,106758,4.89565e+06
3441,86025,0.0648722,2.67986,33915.9,21426.8,95581.4,14661.6,107326,4.90852e+06
3442,86050,0.0764107,2.74859,33654.5,21496.7,94083.7,13698.4,104885,4.87426e+06
3443,86075,0.0757791,2.85106,33260.7,21757,92243,12320.1,100994,4.87318e+06
3444,86100,0.0953283,2.93947,32846.7,22024.1,91221.4,11121.8,98769.3,4.87499e+06
3445,86125,0.138546,2.95453,32513.5,22162.2,89880.8,10426.5,98492.7,4.75399e+06
3446,86150,0.202371,2.90447,32290.9,22208.1,87880.8,10045.3,99587.7,4.5034e+06
3447,86175,0.233606,2.82062,32283.8,22100.9,86995.6,10434.7,101442,4.32736e+06
3448,86200,0.205762,2.71668,32777.4,21765.7,88995.6,12255.8,104665,4.37505e+06
3449,86225,0.139067,2.67318,33883.1,21482.6,90995.6,14387.3,105391,4.54404e+06
3450,86250,0.099532,2.67871,34236.4,21388.5,92995.6,14929.2,105948,4.71834e+06
3451,86275,0.0743847,2.78591,33844.5,21682.3,93440.3,13425.8,103506,4.87791e+06
3452,86300,0.0465459,2.88736,33298.9,22069.4,91440.3,11902.9,98540.2,4.9092e+06
3453,86325,0.0961348,2.85735,32927.3,22068.1,89440.3,11592.6,98789.3,4.69733e+06
3454,86350,0.139073,2.77627,32741,21912.3,87440.3,11958.6,99807.1,4.44806e+06
3455,86375,0.102811,2.70611,32895.1,21617.3,87731.5,13121.6,100227,4.45374e+06
3456,86400,0.0407882,2.70774,33745.4,21081.2,89731.5,14589.3,99969.5,4.66498e+06
3457,86425,-0.017968,2.71368,34728.4,20696.7,91731.5,15892.1,99696.1,4.87824e+06
3458,86450,-0.014001,2.72534,34853.5,20587.5,93731.5,16020.6,101568,4.9909e+06
3459,86475,0.012772,2.80912,34477.2,20808.2,93213.3,14805.8,100445,4.99387e+06
3460,86500,0.041431,2.89703,33963.1,21119.3,91213.3,13443.1,97733.7,4.92186e+06
3461,86525,0.0750008,2.94107,33558.9,21324.7,89362.3,12567.2,96124.4,4.81244e+06
3462,86550,0.119965,2.94049,33255.9,21434.2,88308.9,12014.7,96570.3,4.68674e+06
3463,86575,0.167668,2.91229,33060.1,21459.4,87953.8,11698.7,98348.6,4.56824e+06
3464,86600,0.204321,2.82536,33057.2,21369.4,89246.6,12059.8,102600,4.49794e+06
3465,86625,0.212582,2.71945,33306,21101.5,91246.6,13307.3,106919,4.49343e+06
3466,86650,0.185707,2.60681,33493.2,20888,93246.6,14945.7,110077,4.54094e+06
3467,86675,0.150524,2.64604,33418.1,20758.3,93299.9,14779.1,108182,4.63431e+06
3468,86700,0.101313,2.75965,33003.1,21117.1,92062.8,13238.4,103272,4.74193e+06
3469,86725,0.105924,2.86454,32522,21464.3,90062.8,11694,99372.1,4.7253e+06
3470,86750,0.170063,2.80717,32133.6,21497,88062.8,11363.9,100557,4.46892e+06
3471,86775,0.241201,2.68872,31140.2,20696.9,86062.8,11628.3,102557,4.16103e+06
3472,86800,0.174305,2.66438,31359.1,20311.5,84062.8,12841.7,98830.5,4.13326e+06
3473,86825,0.106271,2.68305,32416.1,19530.9,86062.8,14720,98146.4,4.36579e+06
3474,86850,0.0428633,2.73124,33568.8,18764.2,88062.8,16331.6,96986.9,4.62095e+06
3475,86875,-0.00569978,2.72534,33698.9,18468.5,90045.9,16806.8,97321.4,4.79916e+06
3476,86900,-0.041312,2.845,33382.3,18707.3,88346,15463.3,92434.8,4.85705e+06
3477,86925,-0.013889,2.8894,33009.7,18882.1,86402.6,14721.7,90655.7,4.74699e+06
3478,86950,0.0387076,2.84306,32768.2,18918.7,84402.6,14661.8,91235.1,4.52166e+06
3479,86975,0.0697382,2.81342,32578.4,18850.4,82402.6,14654.8,90748.5,4.34418e+06
3480,87000,0.0612617,2.80455,32537.2,18680.1,81837.4,14847.1,90006.8,4.32049e+06
3481,87025,0.0452891,2.74079,32714.4,18435.6,83837.4,15706.3,92511.3,4.40065e+06
3482,87050,0.0279996,2.66658,33012.7,18219.9,85837.4,16797,95094.5,4.47723e+06
3483,87075,0.0447571,2.61243,33012,18098.4,87837.4,17355.9,98450.7,4.518e+06
3484,87100,0.0427528,2.7232,32758.5,18227.8,87082.7,16073,95888.5,4.56481e+06
3485,87125,0.0360538,2.84749,32264.7,18648.2,85964.2,14396.2,92532.9,4.61115e+06
3486,87150,0.0790068,2.92032,31827.2,18945.3,84700.5,13244.6,91370.5,4.54046e+06
3487,87175,0.143636,2.85149,31520.7,19104.1,82700.5,12890.3,92677.2,4.28069e+06
3488,87200,0.213882,2.7277,30679.9,18560.9,80700.5,12987.2,94677.2,3.977e+06
3489,87225,0.209512,2.61839,30732.1,18438.6,80124.1,14088.1,95728.8,3.86659e+06
3490,87250,0.140918,2.51007,31268.6,18089,82124.1,16358.5,97195.1,3.99329e+06
3491,87275,0.074978,2.50904,31929.2,17548.4,84124.1,17686.3,96890.6,4.20603e+06
3492,87300,0.0162109,2.55623,31951.5,17377.2,85559.4,17463.2,95678.3,4.40432e+06
3493,87325,-0.0467845,2.69924,31690,17756.3,84029,15608.1,90147.9,4.51211e+06
3494,87350,-0.0308307,2.73065,31129.1,17802.8,82029,14793.7,88181.2,4.40273e+06
3495,87375,0.0308718,2.60233,30451.3,17744.3,80029,15210.7,90080.7,4.10885e+06
3496,87400,0.0479443,2.47242,29848.7,17614.3,78029,15999,90386.4,3.88486e+06
3497,87425,-0.0189627,2.47879,30032.8,17159.5,76029,16501.1,86018.2,3.8849e+06
3498,87450,-0.0845642,2.39864,30421.1,16677.2,77663.6,18030.1,86375.7,4.02229e+06
3499,87475,-0.149578,2.30197,30663.3,16394.3,79232.9,19373.8,86867.2,4.14467e+06
3500,87500,-0.19683,2.33802,30670.1,16208.7,78715.3,18826.8,84385,4.20607e+06
3501,87525,-0.234648,2.48114,30511.1,16305.8,76909.5,16798.1,79818.8,4.24315e+06
3502,87550,-0.2324,2.61313,30194.2,16534.1,75340.1,15103.9,76722.5,4.23644e+06
3503,87575,-0.177094,2.64773,29833.5,16735.6,74099.2,14631,76776.6,4.11549e+06
3504,87600,-0.110731,2.56822,29462.7,17044.1,72953.1,14963.9,78943.2,3.90216e+06
3505,87625,-0.0430665,2.46013,29167.8,17363.9,73008.7,15655,82691,3.73214e+06
3506,87650,0.0252896,2.37514,29176.6,17365.1,75008.7,16657.9,87790.6,3.69201e+06
3507,87675,0.0166524,2.27056,29339.1,17261.4,77008.7,18218,90702,3.74842e+06
3508,87700,-0.000546151,2.2167,29358.2,17114.9,79008.7,19056.4,92659.9,3.85078e+06
3509,87725,-0.0471412,2.32027,29263.7,17081.2,79018.8,17594.5,90144.1,3.97343e+06
3510,87750,-0.0745398,2.46714,29070,17218,77782.5,15541.2,86369.9,4.03311e+06
3511,87775,-0.0377751,2.4943,28754.8,17234.9,75782.5,14985.7,85089.7,3.89503e+06
3512,87800,0.0341767,2.3295,26749.9,17076.8,73782.5,14985.7,87089.7,3.58103e+06
3513,87825,0.0829299,2.17679,26205.3,17115.4,71782.5,16366.6,88021.1,3.32479e+06
3514,87850,0.00642168,2.19251,26583.2,16321.2,69782.5,17076.7,83220.5,3.34639e+06
3515,87875,-0.0672679,2.12824,27214.7,15377.4,71539,19018.3,82759.1,3.53368e+06
3516,87900,-0.138642,2.0756,27708.7,14568,72749.5,20397.2,81671.2,3.69566e+06
3517,87925,-0.210966,2.07033,27837.4,14264.1,72044.8,20387.5,78736.5,3.75562e+06
3518,87950,-0.252141,2.1561,27728.7,14192,70044.8,19011.5,74956.7,3.73418e+06
3519,87975,-0.245451,2.19159,27359.1,14193.5,68044.8,18283,72941.9,3.62957e+06
3520,88000,-0.194497,2.14736,26712.8,14320.1,66044.8,18402.5,72887,3.43058e+06
3521,88025,-0.134775,2.11226,26154.7,14402.2,64044.8,18494.7,72872.4,3.23051e+06
3522,88050,-0.147636,2.11159,26088.2,14279.4,62443.5,18453.2,70847.7,3.16341e+06
3523,88075,-0.143334,2.01392,26231.1,14174.7,64443.5,19884.5,73502.2,3.23214e+06
3524,88100,-0.15655,1.94686,26459.8,14019.9,66443.5,20987.2,75358.3,3.33934e+06
3525,88125,-0.142151,1.9657,26394,13939.9,68443.5,20764.9,77571.2,3.4372e+06
3526,88150,-0.168208,2.12304,26236.3,14035.3,68386.3,18503,75942.8,3.51703e+06
3527,88175,-0.147625,2.2592,26029.5,14169.9,67752.1,16744.2,74866.3,3.51396e+06
3528,88200,-0.0708216,2.27233,25842.1,14292.7,66212,16552.9,75300.9,3.34525e+06
3529,88225,0.00673383,2.12189,25445.9,14850.7,64212,17669.2,77035.5,3.05873e+06
3530,88250,0.0859595,2.07456,25291.2,15024.1,62212,17945.4,77541.1,2.83458e+06
3531,88275,0.0958706,1.97349,25280.6,14989.8,62662.4,19290,78873.2,2.8089e+06
3532,88300,0.020528,1.84861,25403.2,14900.7,64405.7,21311.2,79256.4,2.95161e+06
3533,88325,-0.0579006,1.8425,25550.5,14463.3,65755.1,21626,78209.3,3.13031e+06
3534,88350,-0.136379,1.93922,25585.8,14210.9,65066.3,20230.3,74845,3.22173e+06
3535,88375,-0.161004,2.03688,25391.4,14189.7,63066.3,18686.3,71671.9,3.17533e+06
3536,88400,-0.0984952,2.04679,25004.8,14225.9,61066.3,18364.9,71251.9,2.99797e+06
3537,88425,-0.0188811,1.93349,24304.5,14589.3,59066.3,19123.9,72247.5,2.74369e+06
3538,88450,0.0481567,1.89038,23809.1,14581.2,57066.3,19200.5,72055.2,2.54854e+06
3539,88475,-0.0266731,1.84662,23781.3,14409.2,55066.3,19848.7,68296.6,2.51703e+06
3540,88500,-0.0898093,1.72059,23869.1,14331.8,56056.2,21634.2,68086.7,2.61099e+06
3541,88525,-0.132893,1.63953,23891.5,14218.4,57586.2,22704.4,68605.3,2.72881e+06
3542,88550,-0.196124,1.70499,23843.4,14088.4,57887.3,21501.5,67202.7,2.82573e+06
3543,88575,-0.254045,1.84979,23714.9,14106.7,57226.8,19068.9,64827.9,2.87884e+06
3544,88600,-0.22203,1.97271,23532.5,14197.3,56137.5,17401.1,64021.3,2.82007e+06
3545,88625,-0.136975,1.9593,23303.9,14509.8,54397.8,17589.3,64644.3,2.62207e+06
3546,88650,-0.051474,1.85194,22974.9,15238.7,53015.7,18716.5,66474,2.39442e+06
3547,88675,0.0359486,1.75008,22757.1,15931.1,53699.4,19901.5,70193,2.28294e+06
3548,88700,0.0956238,1.69029,22878.7,15919.7,55699.4,20876.4,73690,2.31519e+06
3549,88725,0.080121,1.62,22983.9,15858.1,57699.4,22130.3,75377.8,2.42837e+06
3550,88750,0.0358581,1.62676,22939.9,15716.3,59288.7,22046,75802.9,2.5658e+06
3551,88775,-0.0478316,1.71426,22897.6,15595.2,58977.1,20641.7,73317.2,2.65619e+06
3552,88800,-0.0647482,1.78352,22775.7,15523.4,57338.2,19450.6,71038,2.60447e+06
3553,88825,0.0233811,1.7594,22513.7,15685.7,55338.2,19566.6,71272,2.39404e+06
3554,88850,0.116736,1.62686,21690.8,16792.1,53338.2,20602.3,72630.2,2.11617e+06
3555,88875,0.201753,1.56564,21028.3,16736.7,51338.2,20688.1,72288.4,1.92177e+06
3556,88900,0.105989,1.51158,20926.2,16411.8,49338.2,21779.9,67935,1.91693e+06
3557,88925,0.0181198,1.40572,21011.1,16332.4,50127.4,23691.5,66618.4,2.04292e+06
3558,88950,-0.0411907,1.34478,21021.3,16208.2,51447.6,24635.7,66377.9,2.17646e+06
3559,88975,-0.137058,1.39556,20973.8,15722.9,51073.1,23518.2,63689.5,2.26539e+06
3560,89000,-0.234973,1.5185,20899,15182.3,49175.7,21118.2,59471.5,2.27971e+06
3561,89025,-0.226424,1.6037,20596.4,15188.4,47175.7,19571,57732,2.16927e+06
3562,89050,-0.13045,1.58957,20170.4,15763.5,45175.7,19703.1,58312.7,1.94521e+06
3563,89075,-0.0311533,1.57672,20026.2,15879.2,43175.7,19922.5,58430.8,1.7426e+06
3564,89100,0.0375817,1.49479,20049.8,15887.4,43559.2,21242,60154,1.69367e+06
3565,89125,0.0526022,1.38063,20150.7,15916.2,45559.2,23131.3,62248,1.78344e+06
3566,89150,0.024358,1.32886,20228.6,15825.7,47559.2,24014.2,63416.6,1.92207e+06
3567,89175,-0.0180278,1.38185,20140,15696.6,49232.6,23084.9,64286.8,2.05221e+06
3568,89200,-0.0860517,1.49243,20037.5,15616.9,49418.1,21185.9,63265,2.12724e+06
3569,89225,-0.0776989,1.55709,19918.5,15554.9,48554.9,20071.7,62562.2,2.0806e+06
3570,89250,0.0160248,1.55548,19911.1,15535.7,46736.4,20146.4,62589.3,1.90134e+06
3571,89275,0.116981,1.50447,19869.5,15810.2,44736.4,20781.5,62830.9,1.68757e+06
3572,89300,0.165262,1.45488,19846.4,15778.4,43012.7,21400.9,61950.1,1.55174e+06
3573,89325,0.141523,1.37655,19826.5,15722.5,42430.1,22663.2,60653.5,1.5449e+06
3574,89350,0.0862856,1.29061,19837.4,15651.6,43191.7,24091.8,59942.5,1.64342e+06
3575,89375,0.0377771,1.25444,19807.4,15525.1,44438.6,24623.2,59941.4,1.76236e+06
3576,89400,-0.0298447,1.31311,19722.6,15373.2,44681.4,23631.6,58958.5,1.83622e+06
3577,89425,-0.0987575,1.42322,19606.8,15287.1,43555.3,21759,56743,1.83583e+06
3578,89450,-0.0891476,1.50344,19422.4,15245.8,41555.3,20371.3,55037.3,1.72397e+06
3579,89475,0.0140839,1.5124,19230.7,15325.1,39555.3,20123.2,55125.1,1.52413e+06
3580,89500,0.0732633,1.47049,19078.3,15288.6,37555.3,20558.1,54163.5,1.36553e+06
3581,89525,0.073681,1.3706,19069.2,15278.3,37231.4,22055.8,53608.4,1.34816e+06
3582,89550,0.0890425,1.23675,19101.9,15355,39222.2,24060.7,55427.1,1.4475e+06
3583,89575,0.0589568,1.19351,19068.8,15254.8,41108.7,24655.5,56414.1,1.58392e+06
3584,89600,-0.0266571,1.28408,18980.5,15111.6,42057.4,23247.4,56046.2,1.70245e+06
3585,89625,-0.0940103,1.41859,18851.9,15067.7,42040.8,21053.1,55164.7,1.75298e+06
3586,89650,-0.0586252,1.49957,18732.7,15044.3,41222.7,19771.1,55131.3,1.68233e+06
3587,89675,0.0481694,1.49718,18741.5,15200.8,39871.6,19837.8,55933.7,1.51362e+06
3588,89700,0.155049,1.42759,18794.6,15628.9,39142.8,20799.7,57514.1,1.36223e+06
3589,89725,0.26189,1.31415,18935.1,15850.9,40328.7,22313.1,60562.8,1.32675e+06
3590,89750,0.283668,1.20367,18972.3,15918.4,41884.6,23927.7,62052.2,1.39985e+06
3591,89775,0.21104,1.16599,18953.6,15781.2,42786.7,24748.4,61262.7,1.5225e+06
3592,89800,0.107901,1.20019,18910.1,15574.1,43082.7,24440.8,59635.9,1.6306e+06
3593,89825,0.0478891,1.26447,18803.1,15428.3,42808.7,23434.1,58418.9,1.6653e+06
3594,89850,0.0256114,1.33201,18675.7,15326.8,41479.2,22294.8,56849.4,1.61205e+06
3595,89875,0.0594352,1.38259,18511.2,15264.1,39479.2,21334.4,55573.3,1.47752e+06
3596,89900,0.148668,1.38763,18363.5,15229.6,37479.2,20935,55174.1,1.29784e+06
3597,89925,0.171881,1.34077,18321.3,15178.8,35552.9,21512.1,53465.5,1.18037e+06
3598,89950,0.222109,1.20602,18406.3,15307.7,36792.4,23415,55147.6,1.21147e+06
3599,89975,0.214022,1.06647,18482.7,15427.2,38792.4,25515.7,56224.5,1.3458e+06
3600,90000,0.132718,1.04462,18449.1,15260.1,40024.5,25951,55661.8,1.49198e+06
3601,90025,0.0241604,1.12069,18269.1,14792,40276.6,24699.2,54036.7,1.59826e+06
3602,90050,-0.0751864,1.26449,18075.4,14709.2,39451.8,22459.8,52118.6,1.61606e+06
3603,90075,-0.0458533,1.3752,17932.6,14708.8,38072.8,20772.5,51679.2,1.51096e+06
3604,90100,0.0656221,1.39063,17964.5,14847.9,36497.1,20586.4,52282.7,1.33085e+06
3605,90125,0.17675,1.32294,18074.3,15233.8,36119.2,21530,54065.4,1.20512e+06
3606,90150,0.286507,1.19131,18322.6,15487.7,38060.5,23313,57624.3,1.2197e+06
3607,90175,0.289148,1.05437,18510.7,15669.5,40060.5,25479.5,58964.5,1.34256e+06
3608,90200,0.239083,1.02431,18600.5,15598,42060.5,26177.5,59791.6,1.50106e+06
3609,90225,0.172184,1.08954,18477.5,15417.8,43744,25341.1,60576.3,1.63845e+06
3610,90250,0.0950908,1.18886,18343.1,15268.5,43731.2,23951.1,59641.2,1.68979e+06
3611,90275,0.110041,1.2344,18239.2,15182.2,42645.1,23140.4,58979.3,1.61697e+06
3612,90300,0.177629,1.23189,18219.1,15142.5,40751.1,22966.6,58251.5,1.46258e+06
3613,90325,0.242611,1.21338,18184,15106.6,38751.1,22936.5,57271.5,1.30696e+06
3614,90350,0.245041,1.18303,18126.2,15032.1,37010.6,23268.6,55324,1.22077e+06
3615,90375,0.232038,1.09735,18118.1,15021.1,37099.3,24481.6,54634.6,1.25266e+06
3616,90400,0.222615,0.978157,18154.4,15093.5,38859.5,26136.9,55387.2,1.38074e+06
3617,90425,0.189876,0.932625,18122.6,15008.6,40752.8,26738,56228,1.52551e+06
3618,90450,0.0831279,1.0207,17997.1,14785.1,41323.9,25664.2,55422.2,1.62718e+06
3619,90475,-0.0283832,1.1601,17817.9,14524.4,40241.5,23609.5,53052.4,1.64039e+06
3620,90500,-0.0456816,1.27858,17565.9,14487.2,38241.5,21720.9,51312.4,1.53223e+06
3621,90525,0.0410061,1.3011,17425.9,14464.4,36241.5,21265.2,50897.4,1.35619e+06
3622,90550,0.103176,1.23838,17431.7,14459.1,34890,22057.4,50353,1.24168e+06
3623,90575,0.176085,1.0935,17553.7,14625,36174.8,24000.7,52240.4,1.26826e+06
3624,90600,0.180038,0.954275,17696.2,14772.7,38174.8,25951.8,53396.6,1.40037e+06
3625,90625,0.125766,0.935835,17742,14657.8,40174.8,26296.1,54201.2,1.56043e+06
3626,90650,0.0501109,1.03456,17598.7,14492.2,41872.7,24980.7,55212.4,1.69018e+06
3627,90675,-0.0175936,1.16375,17446.7,14399.5,42159.5,23144.8,55075.5,1.73544e+06
3628,90700,0.0225788,1.22241,17357.2,14344.8,41500.2,22249.8,55375.2,1.66233e+06
3629,90725,0.137523,1.1975,17447.5,14399.3,40420.5,22533.9,56220,1.51553e+06
3630,90750,0.252194,1.11266,17600.7,14529.7,39893.4,23470,57316.7,1.40463e+06
3631,90775,0.301836,1.01022,17668.5,14622.8,40015.8,24644.3,57653,1.39083e+06
3632,90800,0.263549,0.937425,17657.5,14582.4,40320.5,25678.6,56674.3,1.45998e+06
3633,90825,0.187476,0.901824,17615.7,14435.6,40899.5,26259.7,55506.9,1.56882e+06
3634,90850,0.109942,0.915799,17528,14240.9,41509.1,26097.1,54726.1,1.66645e+06
3635,90875,0.0252723,0.990185,17402.5,14049.4,41479.3,25103.5,53666.2,1.71783e+06
3636,90900,-0.0468381,1.10473,17254.8,13929.3,40422.2,23495.3,52058,1.6956e+06
3637,90925,-0.0447679,1.20146,17109.7,13874.3,38546.1,22101.1,50719.1,1.57974e+06
3638,90950,0.03022,1.22287,17074.9,13838.2,36635.3,21785.2,50160.3,1.41949e+06
3639,90975,0.106167,1.14316,17117.8,13868.8,36020.8,22773.1,50454.7,1.33847e+06
3640,91000,0.141282,0.990133,17185.1,14027.1,37124.7,24708.8,51272.6,1.39619e+06
3641,91025,0.131488,0.857439,17228.8,14122.6,38854,26321.6,51791.9,1.53193e+06
3642,91050,0.0565377,0.846721,17164.6,13948,40212.2,26377,51630.7,1.67269e+06
3643,91075,-0.0605004,0.964006,17036.2,13747,40840.7,24844,51103.5,1.76689e+06
3644,91100,-0.122862,1.10971,16871.6,13688,40601.6,22834.5,50792.5,1.76788e+06
3645,91125,-0.0646202,1.18612,16786.2,13662.4,39582.1,21878.1,51162,1.65812e+06
3646,91150,0.054284,1.18146,16883,13788,38418.9,22091.7,52091,1.50233e+06
3647,91175,0.171514,1.08848,17085.3,14108.9,38454.5,23378.9,53870,1.41643e+06
3648,91200,0.27759,0.935278,17406.4,14394,40231,25284.3,56584.8,1.45369e+06
3649,91225,0.308465,0.782644,17556.7,14656.8,42172.7,27120.5,57838.2,1.57456e+06
3650,91250,0.235709,0.758524,17486.8,14487.5,43382.2,27519.1,57431.2,1.71247e+06
3651,91275,0.121172,0.831734,17316.4,14185.8,43677.9,26744.9,56255.8,1.80236e+06
3652,91300,0.0506477,0.929373,17139.9,14003.7,43083.5,25496.8,55171.7,1.80064e+06
3653,91325,0.0416708,0.998901,17000.6,13894.3,41659.4,24505.8,54051,1.71658e+06
3654,91350,0.0637378,1.05038,16873.4,13812.1,39659.4,23707.1,52717.7,1.58412e+06
3655,91375,0.102361,1.07448,16752.4,13740.7,37659.4,23207.9,51453.9,1.44604e+06
3656,91400,0.119339,1.02806,16716.5,13694.8,36315.9,23670.7,50033,1.37415e+06
3657,91425,0.16647,0.876891,16811.1,13879.8,37225.6,25455.5,50681.5,1.42136e+06
3658,91450,0.200332,0.721362,16945.9,14122.8,39225.6,27211.9,51924.6,1.54952e+06
3659,91475,0.132869,0.701906,16866.4,13953.1,40423.2,27372.5,51666.7,1.67891e+06
3660,91500,0.0142015,0.764499,16508.7,13342.3,40225.6,26136.6,49695.3,1.75397e+06
3661,91525,-0.109255,0.923892,16192.1,12945.4,38757.5,23898,47321.8,1.72681e+06
3662,91550,-0.117528,1.07396,16001.5,12942.3,36757.5,22060,46258.8,1.58865e+06
3663,91575,-0.00540058,1.09554,16032.6,12934.7,35116.5,21950.8,46531.2,1.41831e+06
3664,91600,0.118356,0.997495,16204.4,13094.8,34910.1,23193.8,47824.7,1.332e+06
3665,91625,0.220208,0.824703,16491.2,13410.5,36431.9,25195.7,49882.1,1.37456e+06
3666,91650,0.265631,0.664223,16683.7,13721.1,38431.9,26902.5,51270,1.49624e+06
3667,91675,0.217917,0.641943,16610.1,13586.7,39993.2,27099.4,51719.3,1.62931e+06
3668,91700,0.113494,0.730211,16372.7,13263.3,40649.8,26148.9,51350.9,1.71758e+06
3669,91725,0.052491,0.848101,16159.9,13089.7,40252.3,24795.3,50917.8,1.70579e+06
3670,91750,0.101463,0.893927,16092.6,13030.3,39015.1,24171.5,50802.7,1.59229e+06
3671,91775,0.195762,0.867136,16165.2,13052.4,37507,24301.6,50603.5,1.45041e+06
3672,91800,0.251753,0.816967,16205.6,13081,36157.5,24647.9,49731.4,1.35272e+06
3673,91825,0.256902,0.761754,16198.4,13072.7,35322.6,25126.5,48461,1.32432e+06
3674,91850,0.237704,0.688205,16201.1,13075.6,35227.3,25845,47347.2,1.36117e+06
3675,91875,0.20675,0.614356,16203.3,13069.1,35716.3,26537.6,46576,1.44053e+06
3676,91900,0.153017,0.595242,16106.2,12913.3,36270.8,26610.4,45966.4,1.52263e+06
3677,91925,0.0701837,0.669089,15881.9,12634.8,36263,25753.4,45213.8,1.56068e+06
3678,91950,-0.00753769,0.814903,15639.1,12463.4,35182.7,24187.9,44133.9,1.5115e+06
3679,91975,-0.0107516,0.93969,15426.3,12402.7,33182.7,22743.5,43030.4,1.37228e+06
3680,92000,0.0512707,0.962073,15309.7,12358.7,31182.7,22356.5,42106.1,1.21869e+06
3681,92025,0.0921125,0.86351,15331,12407.2,30013.9,23327.9,40855.2,1.15331e+06
3682,92050,0.16077,0.690333,15492.9,12689.8,30812.1,25077.4,41373,1.19636e+06
3683,92075,0.176192,0.565406,15601.3,12862.1,32053.5,26220.1,41679.1,1.29718e+06
3684,92100,0.123874,0.557867,15487.2,12689.8,33079.8,26134.4,41711.1,1.39704e+06
3685,92125,0.041543,0.658657,15231.1,12413.3,33481.2,25034.6,41711.4,1.44196e+06
3686,92150,-0.0046419,0.788681,15009.3,12271.2,32912.2,23657.7,41548,1.40026e+06
3687,92175,0.0566108,0.842661,14950.3,12224.5,31701.1,23061.5,41671.5,1.27903e+06
3688,92200,0.188791,0.796124,15164.3,12373,30746.1,23549.5,42434.4,1.14725e+06
3689,92225,0.317221,0.664959,15535.3,12759.1,30630.5,24800.9,43349.1,1.08412e+06
3690,92250,0.378949,0.532028,15845.4,13149.1,31028.9,26052.9,43561.1,1.10431e+06
3691,92275,0.359313,0.46219,15951.8,13267.4,31441.3,26808.4,42966.5,1.16916e+06
3692,92300,0.323986,0.428186,15835.7,13122.4,31669,26949.5,42159,1.22793e+06
3693,92325,0.290084,0.425579,15573.5,12822.5,31501.6,26601.5,41249.9,1.25362e+06
3694,92350,0.246469,0.456551,15221.9,12434.8,30739,25923.1,39934.8,1.24056e+06
3695,92375,0.200571,0.535208,14860.3,12074.3,29391.4,24948.2,38510.1,1.17664e+06
3696,92400,0.180524,0.637803,14587.7,11856,27615.8,23875.8,37294.4,1.06188e+06
3697,92425,0.214894,0.683524,14499.2,11779.4,25930.5,23298.9,36461.4,935653
3698,92450,0.297872,0.598539,14683.9,11961.4,25259.6,23919.3,36308.6,870642
3699,92475,0.355343,0.448904,15037.1,12426.8,25684.5,25293.3,36309,903487
3700,92500,0.326834,0.367378,15221.2,12635.4,26376,26207.8,35800.9,992164
3701,92525,0.282308,0.323798,14941.9,12323.1,26717.9,26033.2,34801.2,1.07098e+06
3702,92550,0.237799,0.338646,14350.3,11683.8,26439.2,24966.7,33701.1,1.09498e+06
3703,92575,0.212277,0.429605,13845.6,11199.3,25506,23716.5,33087.8,1.03411e+06
3704,92600,0.254232,0.524442,13664.5,11058.6,24230.1,22797.6,33204.1,905934
3705,92625,0.357585,0.518239,13889.5,11226.8,23137.1,22763.5,33559.8,780056
3706,92650,0.457347,0.422907,14453,11794.5,22957.1,23723,34179.7,727195
